"","","","","","","","","","","CardLadder - PSA Sales History","","","Grading Details",""
"","Football","2024","Onyx Vintage","Cam Ward","Autograph","VACAWA","32","58","55%","https://app.cardladder.com/search?gemRateId=a8eea1dfa995eb3c98f64a022e9185cc426530b9&via=gemrate","https://app.cardladder.com/search?gemRateId=a8eea1dfa995eb3c98f64a022e9185cc426530b9&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=a8eea1dfa995eb3c98f64a022e9185cc426530b9&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=None","https://www.psacard.com/cert/125934050/psa"
"","Football","2025","Panini Absolute Kaboom! Horizontal","Cam Ward","Base","31","1","57","2%","https://app.cardladder.com/search?gemRateId=db4df3e064192023e79c4ebd002fdc7de38bba10&via=gemrate","https://app.cardladder.com/search?gemRateId=db4df3e064192023e79c4ebd002fdc7de38bba10&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=db4df3e064192023e79c4ebd002fdc7de38bba10&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=None","https://www.psacard.com/cert/146618646/psa"
"","Football","2025","Panini Origins","Cam Ward","Variation","143","21","55","38%","https://app.cardladder.com/search?gemRateId=462a8e0c605e553e4167943b1905d94997f13cde&via=gemrate","https://app.cardladder.com/search?gemRateId=462a8e0c605e553e4167943b1905d94997f13cde&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=462a8e0c605e553e4167943b1905d94997f13cde&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=None","https://www.psacard.com/cert/140436002/psa"
"","Football","2025","Panini Donruss Rated Rookies Retro","Cam Ward","Base","2","4","54","7%","https://app.cardladder.com/search?gemRateId=746a0912e201324b70ac0a0175137a391f0d865e&via=gemrate","https://app.cardladder.com/search?gemRateId=746a0912e201324b70ac0a0175137a391f0d865e&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=746a0912e201324b70ac0a0175137a391f0d865e&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=None","https://www.psacard.com/cert/133837557/psa"
"","Football","2025","Panini Score","Cam Ward","Rookie-Pumpkin","13","21","52","40%","https://app.cardladder.com/search?gemRateId=3ce87958081c559ef236debcc2c3e42a95dc5264&via=gemrate","https://app.cardladder.com/search?gemRateId=3ce87958081c559ef236debcc2c3e42a95dc5264&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=3ce87958081c559ef236debcc2c3e42a95dc5264&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=None","https://www.psacard.com/cert/136372023/psa"
"","Football","2025","Panini Origins","Cam Ward","Base","143","24","51","47%","https://app.cardladder.com/search?gemRateId=af8d26b81ce00a8caf561ee2700fcd35df04ad9a&via=gemrate","https://app.cardladder.com/search?gemRateId=af8d26b81ce00a8caf561ee2700fcd35df04ad9a&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=af8d26b81ce00a8caf561ee2700fcd35df04ad9a&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=None","https://www.psacard.com/cert/136701104/psa"
"","Football","2025","Panini Donruss Rated Rookies Throwback","Cam Ward","Base","25","41","47","87%","https://app.cardladder.com/search?gemRateId=7b49ce1607017920c794b629806d235dc4a06ac6&via=gemrate","https://app.cardladder.com/search?gemRateId=7b49ce1607017920c794b629806d235dc4a06ac6&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=7b49ce1607017920c794b629806d235dc4a06ac6&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=None","https://www.psacard.com/cert/138708926/psa"
"","Football","2025","Panini Donruss the Rookies","Cam Ward","Base","1","5","46","11%","https://app.cardladder.com/search?gemRateId=15d687a5e95c5033c48db1a4ed4027ce2d90df05&via=gemrate","https://app.cardladder.com/search?gemRateId=15d687a5e95c5033c48db1a4ed4027ce2d90df05&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=15d687a5e95c5033c48db1a4ed4027ce2d90df05&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=None","https://www.psacard.com/cert/133608697/psa"
"","Football","2025","Panini Donruss Rookie Gridiron Kings","Cam Ward","Base","RGK-CWD","25","43","58%","https://app.cardladder.com/search?gemRateId=843cdd929fc0c54ed43fbff5408c342757a31853&via=gemrate","https://app.cardladder.com/search?gemRateId=843cdd929fc0c54ed43fbff5408c342757a31853&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=843cdd929fc0c54ed43fbff5408c342757a31853&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=843cdd929fc0c54ed43fbff5408c342757a31853","https://www.psacard.com/cert/137759586/psa"
"","Football","2025","Panini Donruss Elite","Cam Ward","Green Disco","101","14","39","36%","https://app.cardladder.com/search?gemRateId=78742812b3190cae131ea4ff219b627b19b790cf&via=gemrate","https://app.cardladder.com/search?gemRateId=78742812b3190cae131ea4ff219b627b19b790cf&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=78742812b3190cae131ea4ff219b627b19b790cf&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=None","https://www.psacard.com/cert/133905998/psa"
"","Football","2025","Panini Donruss the Elite Series Rookies","Cam Ward","Base","ESR-CWD","2","38","5%","https://app.cardladder.com/search?gemRateId=006cb1e979c67f1b309f09846633d12621a1ec65&via=gemrate","https://app.cardladder.com/search?gemRateId=006cb1e979c67f1b309f09846633d12621a1ec65&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=006cb1e979c67f1b309f09846633d12621a1ec65&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=None","https://www.psacard.com/cert/133782331/psa"
"","Football","2025","Panini Mosaic Micro Mosaic","Cam Ward","Base","1","28","37","76%","https://app.cardladder.com/search?gemRateId=1ac9fd75d457a179412b9861b8058568c2bb0143&via=gemrate","https://app.cardladder.com/search?gemRateId=1ac9fd75d457a179412b9861b8058568c2bb0143&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=1ac9fd75d457a179412b9861b8058568c2bb0143&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=None","https://www.psacard.com/cert/140881852/psa"
"","Football","2025","Panini Mosaic","Cam Ward","Base","272","25","34","74%","https://app.cardladder.com/search?gemRateId=96ce6feef18634d891f2c51430cf9f17985d571f&via=gemrate","https://app.cardladder.com/search?gemRateId=96ce6feef18634d891f2c51430cf9f17985d571f&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=96ce6feef18634d891f2c51430cf9f17985d571f&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=96ce6feef18634d891f2c51430cf9f17985d571f","https://www.psacard.com/cert/144553398/psa"
"","Football","2025","Panini Donruss Elite","Cam Ward","Base","101","5","33","15%","https://app.cardladder.com/search?gemRateId=ccad14ab57963f91c65d526e980c28dfc5298ecb&via=gemrate","https://app.cardladder.com/search?gemRateId=ccad14ab57963f91c65d526e980c28dfc5298ecb&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=ccad14ab57963f91c65d526e980c28dfc5298ecb&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=None","https://www.psacard.com/cert/134053811/psa"
"","Football","2025","Panini Score Hot Rookies","Cam Ward","Base","1","1","30","3%","https://app.cardladder.com/search?gemRateId=a19555d189bc687ba8be05e4abf90726123c2340&via=gemrate","https://app.cardladder.com/search?gemRateId=a19555d189bc687ba8be05e4abf90726123c2340&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=a19555d189bc687ba8be05e4abf90726123c2340&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=None","https://www.psacard.com/cert/130827369/psa"
