"","","","","","","","","","","CardLadder - PSA Sales History","","","Grading Details",""
"","Basketball","2018","Panini Prizm","Shai Gilgeous-Alexander","Pink Ice","184","326","921","35%","https://app.cardladder.com/search?gemRateId=f7d9333259d94ec615a11b3c170a778e5ab4d90e&via=gemrate","https://app.cardladder.com/search?gemRateId=f7d9333259d94ec615a11b3c170a778e5ab4d90e&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=f7d9333259d94ec615a11b3c170a778e5ab4d90e&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=f7d9333259d94ec615a11b3c170a778e5ab4d90e","https://www.psacard.com/cert/128690030/psa"
"","Basketball","2018","Panini Prizm Freshman Phenoms","Shai Gilgeous-Alexander","Base","15","432","807","54%","https://app.cardladder.com/search?gemRateId=c8495ff9de87ebbd64d6069e7a67eb507fdec0d4&via=gemrate","https://app.cardladder.com/search?gemRateId=c8495ff9de87ebbd64d6069e7a67eb507fdec0d4&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=c8495ff9de87ebbd64d6069e7a67eb507fdec0d4&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=c8495ff9de87ebbd64d6069e7a67eb507fdec0d4","https://www.psacard.com/cert/131230022/psa"
"","Basketball","2018","Panini Donruss Optic","Shai Gilgeous-Alexander","Blue Velocity","162","447","789","57%","https://app.cardladder.com/search?gemRateId=8282633d8f1b205c2490513913082d047d01a0c2&via=gemrate","https://app.cardladder.com/search?gemRateId=8282633d8f1b205c2490513913082d047d01a0c2&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=8282633d8f1b205c2490513913082d047d01a0c2&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=8282633d8f1b205c2490513913082d047d01a0c2","https://www.psacard.com/cert/133328024/psa"
"","Basketball","2018","Panini Donruss Optic","Shai Gilgeous-Alexander","Holo","162","287","784","37%","https://app.cardladder.com/search?gemRateId=482098d1dffc20d9ed9d8fe8cfa96a2c76879ece&via=gemrate","https://app.cardladder.com/search?gemRateId=482098d1dffc20d9ed9d8fe8cfa96a2c76879ece&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=482098d1dffc20d9ed9d8fe8cfa96a2c76879ece&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=482098d1dffc20d9ed9d8fe8cfa96a2c76879ece","https://www.psacard.com/cert/136396932/psa"
"","Basketball","2018","Panini Chronicles","Shai Gilgeous-Alexander","Base","579","386","768","50%","https://app.cardladder.com/search?gemRateId=5f94f2b49e5af06f7d2d6efc4e80116a123c6874&via=gemrate","https://app.cardladder.com/search?gemRateId=5f94f2b49e5af06f7d2d6efc4e80116a123c6874&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=5f94f2b49e5af06f7d2d6efc4e80116a123c6874&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=5f94f2b49e5af06f7d2d6efc4e80116a123c6874","https://www.psacard.com/cert/134075975/psa"
"","Basketball","2018","Panini Revolution","Shai Gilgeous-Alexander","Base","103","465","732","64%","https://app.cardladder.com/search?gemRateId=8c792e63a9ad66e146c05111c5e321827cb5b16b&via=gemrate","https://app.cardladder.com/search?gemRateId=8c792e63a9ad66e146c05111c5e321827cb5b16b&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=8c792e63a9ad66e146c05111c5e321827cb5b16b&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=8c792e63a9ad66e146c05111c5e321827cb5b16b","https://www.psacard.com/cert/138176556/psa"
"","Basketball","2018","Panini Prizm Emergent","Shai Gilgeous-Alexander","Base","11","346","723","48%","https://app.cardladder.com/search?gemRateId=68d742b828f56518cdd99f1bf5feb3a95491b162&via=gemrate","https://app.cardladder.com/search?gemRateId=68d742b828f56518cdd99f1bf5feb3a95491b162&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=68d742b828f56518cdd99f1bf5feb3a95491b162&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=68d742b828f56518cdd99f1bf5feb3a95491b162","https://www.psacard.com/cert/143057399/psa"
"","Basketball","2018","Panini Status","Shai Gilgeous-Alexander","Base","106","434","679","64%","https://app.cardladder.com/search?gemRateId=47caaf8397c3a081da0629a5d245487bba439ef5&via=gemrate","https://app.cardladder.com/search?gemRateId=47caaf8397c3a081da0629a5d245487bba439ef5&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=47caaf8397c3a081da0629a5d245487bba439ef5&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=47caaf8397c3a081da0629a5d245487bba439ef5","https://www.psacard.com/cert/130035657/psa"
"","Basketball","2018","Panini Prizm Mosaic","Shai Gilgeous-Alexander","Base","89","402","643","63%","https://app.cardladder.com/search?gemRateId=8f8f249d428d30ba17c29ead280f01ce210c7d77&via=gemrate","https://app.cardladder.com/search?gemRateId=8f8f249d428d30ba17c29ead280f01ce210c7d77&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=8f8f249d428d30ba17c29ead280f01ce210c7d77&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=8f8f249d428d30ba17c29ead280f01ce210c7d77","https://www.psacard.com/cert/137494729/psa"
"","Basketball","2018","Panini Select","Shai Gilgeous-Alexander","Base","104","317","622","51%","https://app.cardladder.com/search?gemRateId=95e0c055ffe85223d9048ee8cd1acb0e21290d84&via=gemrate","https://app.cardladder.com/search?gemRateId=95e0c055ffe85223d9048ee8cd1acb0e21290d84&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=95e0c055ffe85223d9048ee8cd1acb0e21290d84&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=95e0c055ffe85223d9048ee8cd1acb0e21290d84","https://www.psacard.com/cert/144261322/psa"
"","Basketball","2018","Panini Prizm","Shai Gilgeous-Alexander","Ruby Wave","184","103","621","17%","https://app.cardladder.com/search?gemRateId=f96a97082f779ee475063d00ab52db701501e8e1&via=gemrate","https://app.cardladder.com/search?gemRateId=f96a97082f779ee475063d00ab52db701501e8e1&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=f96a97082f779ee475063d00ab52db701501e8e1&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=f96a97082f779ee475063d00ab52db701501e8e1","https://www.psacard.com/cert/133391518/psa"
"","Basketball","2018","Panini Status","Shai Gilgeous-Alexander","Base","156","366","587","62%","https://app.cardladder.com/search?gemRateId=e86e4cb79dfced9688173313550cb3391ea6302f&via=gemrate","https://app.cardladder.com/search?gemRateId=e86e4cb79dfced9688173313550cb3391ea6302f&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=e86e4cb79dfced9688173313550cb3391ea6302f&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=e86e4cb79dfced9688173313550cb3391ea6302f","https://www.psacard.com/cert/139723969/psa"
"","Basketball","2018","Panini Prizm Rookie Signatures","Shai Gilgeous-Alexander","Base","RSSGA","310","568","55%","https://app.cardladder.com/search?gemRateId=5249cb9d110d5ec21cf3d39237e03c61c1bf1834&via=gemrate","https://app.cardladder.com/search?gemRateId=5249cb9d110d5ec21cf3d39237e03c61c1bf1834&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=5249cb9d110d5ec21cf3d39237e03c61c1bf1834&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=5249cb9d110d5ec21cf3d39237e03c61c1bf1834","https://www.psacard.com/cert/133849601/psa"
"","Basketball","2018","Panini Chronicles","Shai Gilgeous-Alexander","Base","274","421","543","78%","https://app.cardladder.com/search?gemRateId=89cada1f3c896eba812db8bd75aeaf62952e055f&via=gemrate","https://app.cardladder.com/search?gemRateId=89cada1f3c896eba812db8bd75aeaf62952e055f&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=89cada1f3c896eba812db8bd75aeaf62952e055f&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=89cada1f3c896eba812db8bd75aeaf62952e055f","https://www.psacard.com/cert/136109051/psa"
