"","","","","","","","","","","CardLadder - PSA Sales History","","","Grading Details",""
"","Football","2024","Panini Donruss Optic","Drake Maye","Purple Shock","229","320","1,899","17%","https://app.cardladder.com/search?gemRateId=53505fb131665d0b3674b86208fedc1adc7e22a7&via=gemrate","https://app.cardladder.com/search?gemRateId=53505fb131665d0b3674b86208fedc1adc7e22a7&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=53505fb131665d0b3674b86208fedc1adc7e22a7&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=53505fb131665d0b3674b86208fedc1adc7e22a7","https://www.psacard.com/cert/145931680/psa"
"","Football","2024","Panini Prizm","Drake Maye","Disco Prizm","329","499","1,719","29%","https://app.cardladder.com/search?gemRateId=289408a532a597707a994a16d9d7dca260e2bc82&via=gemrate","https://app.cardladder.com/search?gemRateId=289408a532a597707a994a16d9d7dca260e2bc82&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=289408a532a597707a994a16d9d7dca260e2bc82&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=289408a532a597707a994a16d9d7dca260e2bc82","https://www.psacard.com/cert/138156015/psa"
"","Football","2024","Panini Prizm Rookie Variation","Drake Maye","Base","12","793","1,656","48%","https://app.cardladder.com/search?gemRateId=253da7dd6c0fb725774534fcbe346c9e8287dde1&via=gemrate","https://app.cardladder.com/search?gemRateId=253da7dd6c0fb725774534fcbe346c9e8287dde1&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=253da7dd6c0fb725774534fcbe346c9e8287dde1&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=253da7dd6c0fb725774534fcbe346c9e8287dde1","https://www.psacard.com/cert/145041545/psa"
"","Football","2024","Panini Donruss","Drake Maye","Optic Preview-Red Pandora","379","1,009","1,647","61%","https://app.cardladder.com/search?gemRateId=7f627d6f05949ace14625f8aeda0c6c9dc48dbbe&via=gemrate","https://app.cardladder.com/search?gemRateId=7f627d6f05949ace14625f8aeda0c6c9dc48dbbe&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=7f627d6f05949ace14625f8aeda0c6c9dc48dbbe&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=7f627d6f05949ace14625f8aeda0c6c9dc48dbbe","https://www.psacard.com/cert/138618946/psa"
"","Football","2024","Panini Donruss Optic","Drake Maye","Base","229","590","1,531","39%","https://app.cardladder.com/search?gemRateId=d15f69f707967bb3d4733cf4b03bdad1741b22da&via=gemrate","https://app.cardladder.com/search?gemRateId=d15f69f707967bb3d4733cf4b03bdad1741b22da&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=d15f69f707967bb3d4733cf4b03bdad1741b22da&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=d15f69f707967bb3d4733cf4b03bdad1741b22da","https://www.psacard.com/cert/140863503/psa"
"","Football","2024","Panini Donruss Bomb Squad","Drake Maye","Base","28","1,073","1,530","70%","https://app.cardladder.com/search?gemRateId=17ab89a2e1067d8c034b265c084055279d509a3b&via=gemrate","https://app.cardladder.com/search?gemRateId=17ab89a2e1067d8c034b265c084055279d509a3b&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=17ab89a2e1067d8c034b265c084055279d509a3b&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=17ab89a2e1067d8c034b265c084055279d509a3b","https://www.psacard.com/cert/141056919/psa"
"","Football","2024","Panini Donruss","Drake Maye","Optic Preview-Red Wave","379","612","1,462","42%","https://app.cardladder.com/search?gemRateId=aaba64251bfd8c08209e25ab3f1896c7694d7b11&via=gemrate","https://app.cardladder.com/search?gemRateId=aaba64251bfd8c08209e25ab3f1896c7694d7b11&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=aaba64251bfd8c08209e25ab3f1896c7694d7b11&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=aaba64251bfd8c08209e25ab3f1896c7694d7b11","https://www.psacard.com/cert/138923990/psa"
"","Football","2024","Panini Donruss Optic","Drake Maye","Blue Hyper","229","394","1,165","34%","https://app.cardladder.com/search?gemRateId=b1841789626df0a1a3bc27f48f38bb2bb7edb7a7&via=gemrate","https://app.cardladder.com/search?gemRateId=b1841789626df0a1a3bc27f48f38bb2bb7edb7a7&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=b1841789626df0a1a3bc27f48f38bb2bb7edb7a7&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=b1841789626df0a1a3bc27f48f38bb2bb7edb7a7","https://www.psacard.com/cert/145041553/psa"
"","Football","2023","Bowman University Chrome","Drake Maye","Base","200","868","1,135","76%","https://app.cardladder.com/search?gemRateId=f8ccc65ff5d59da197ae9ba7659a6b851007f903&via=gemrate","https://app.cardladder.com/search?gemRateId=f8ccc65ff5d59da197ae9ba7659a6b851007f903&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=f8ccc65ff5d59da197ae9ba7659a6b851007f903&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=f8ccc65ff5d59da197ae9ba7659a6b851007f903","https://www.psacard.com/cert/135843446/psa"
"","Football","2024","Panini Prizm","Drake Maye","Neon Green Pulsar","329","374","1,123","33%","https://app.cardladder.com/search?gemRateId=4209eef1cd29045986b4bc05433f2eb1b09526a7&via=gemrate","https://app.cardladder.com/search?gemRateId=4209eef1cd29045986b4bc05433f2eb1b09526a7&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=4209eef1cd29045986b4bc05433f2eb1b09526a7&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=4209eef1cd29045986b4bc05433f2eb1b09526a7","https://www.psacard.com/cert/140448598/psa"
"","Football","2024","Panini Donruss the Rookies","Drake Maye","Base","TR39","772","1,088","71%","https://app.cardladder.com/search?gemRateId=541ee44b21eab2901f957e7b147e91a75ebba72a&via=gemrate","https://app.cardladder.com/search?gemRateId=541ee44b21eab2901f957e7b147e91a75ebba72a&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=541ee44b21eab2901f957e7b147e91a75ebba72a&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=541ee44b21eab2901f957e7b147e91a75ebba72a","https://www.psacard.com/cert/142952795/psa"
"","Football","2024","Panini Donruss Optic Uptowns","Drake Maye","Base","4","283","1,055","27%","https://app.cardladder.com/search?gemRateId=0cb9b24f6631609c469a4e6785c6cc7edd497db5&via=gemrate","https://app.cardladder.com/search?gemRateId=0cb9b24f6631609c469a4e6785c6cc7edd497db5&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=0cb9b24f6631609c469a4e6785c6cc7edd497db5&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=0cb9b24f6631609c469a4e6785c6cc7edd497db5","https://www.psacard.com/cert/143252849/psa"
"","Football","2024","Panini Prizm","Drake Maye","Green Wave","329","257","963","27%","https://app.cardladder.com/search?gemRateId=167295b31b1ea5697c3886348f98aa46e656b2b6&via=gemrate","https://app.cardladder.com/search?gemRateId=167295b31b1ea5697c3886348f98aa46e656b2b6&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=167295b31b1ea5697c3886348f98aa46e656b2b6&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=167295b31b1ea5697c3886348f98aa46e656b2b6","https://www.psacard.com/cert/138145170/psa"
"","Football","2024","Topps Now","Caleb Williams/Drake Maye/Jayden Daniels","Base","DTRIP","849","943","90%","https://app.cardladder.com/search?gemRateId=86fb1ed8b52beb46e977b132e755de50538004cf&via=gemrate","https://app.cardladder.com/search?gemRateId=86fb1ed8b52beb46e977b132e755de50538004cf&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=86fb1ed8b52beb46e977b132e755de50538004cf&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=86fb1ed8b52beb46e977b132e755de50538004cf","https://www.psacard.com/cert/129722949/psa"
"","Football","2024","Topps Now","Drake Maye","Base","10","813","908","90%","https://app.cardladder.com/search?gemRateId=b9265b18c4fb99ef6d6792bb648d7136344fea7d&via=gemrate","https://app.cardladder.com/search?gemRateId=b9265b18c4fb99ef6d6792bb648d7136344fea7d&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=b9265b18c4fb99ef6d6792bb648d7136344fea7d&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=b9265b18c4fb99ef6d6792bb648d7136344fea7d","https://www.psacard.com/cert/142863594/psa"
"","Football","2024","Panini Absolute Kaboom! Horizontal","Drake Maye","Base","8","345","902","38%","https://app.cardladder.com/search?gemRateId=66942827da86d8658fc7817025c76828d050b827&via=gemrate","https://app.cardladder.com/search?gemRateId=66942827da86d8658fc7817025c76828d050b827&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=66942827da86d8658fc7817025c76828d050b827&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=66942827da86d8658fc7817025c76828d050b827","https://www.psacard.com/cert/145873753/psa"
"","Football","2024","Topps Now","Drake Maye","Base","D3","696","797","87%","https://app.cardladder.com/search?gemRateId=cb3eb599ad91d2799f795c0a2d240c7ab4bfe48b&via=gemrate","https://app.cardladder.com/search?gemRateId=cb3eb599ad91d2799f795c0a2d240c7ab4bfe48b&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=cb3eb599ad91d2799f795c0a2d240c7ab4bfe48b&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=cb3eb599ad91d2799f795c0a2d240c7ab4bfe48b","https://www.psacard.com/cert/141070823/psa"
