Card,Grade,Price Change %,Price Change $,Starting Price,Last Sale,Avg,Min Sale,Max Sale,Volume Change %,# of Sales,Total Sales $
"Victor Wembanyama 2023 Topps Chrome #1 Base","Raw","31.22","$4.40","$14.10","$18.50 (03/26/2026)","$16.24","$1.25","$32.17","21.71","499","$8101.27"
"Victor Wembanyama 2023 Donruss #220 Base","Raw","94.07","$5.67","$6.03","$11.70 (03/26/2026)","$7.11","$0.99","$23.00","6.30","489","$3476.26"
"Victor Wembanyama 2023 Optic #225 Base","Raw","11.56","$0.90","$7.75","$8.64 (03/26/2026)","$8.86","$0.99","$22.00","13.66","441","$3908.50"
"Victor Wembanyama 2023 Select #87 Concourse Blue Retail","Raw","48.89","$2.69","$5.50","$8.19 (03/26/2026)","$7.20","$0.99","$22.99","10.63","437","$3147.45"
"Kon Knueppel 2025 Topps Chrome #INS-14 Instinct","Raw","144.73","$4.93","$3.40","$8.33 (03/26/2026)","$6.79","$0.99","$25.00","103.86","422","$2865.45"
"Anthony Edwards 2020 Prizm #258 Base","Raw","112.45","$7.45","$6.62","$14.07 (03/26/2026)","$11.11","$0.99","$24.99","12.87","421","$4676.15"
"Kon Knueppel 2025 Topps Finest #4 Common","Raw","-64.84","-$16.42","$25.33","$8.91 (03/26/2026)","$20.69","$0.99","$59.99","0.00","410","$8484.12"
"Cedric Coward 2025 Topps Chrome #261 Refractor","Raw","-49.10","-$3.46","$7.05","$3.59 (03/26/2026)","$6.48","$0.99","$23.99","0.26","385","$2492.98"
"Jeremiah Fears 2025 Topps Chrome #257 X-Fractor","Raw","102.31","$2.65","$2.59","$5.24 (03/26/2026)","$5.22","$0.99","$20.00","85.78","379","$1977.13"
"Bam Adebayo 2017 Donruss #187 Base","Raw","-1.00","-$0.01","$1.00","$0.99 (03/25/2026)","$5.05","$0.99","$60.00","1852.63","371","$1874.44"
"Kon Knueppel 2025 Topps Chrome #YQ-4 Youthquake","Raw","97.40","$3.19","$3.27","$6.46 (03/26/2026)","$4.59","$0.99","$24.95","135.67","370","$1697.29"
"VJ Edgecombe 2025 Topps Chrome #253 Red White & Blue Refractor","Raw","-7.20","-$1.71","$23.81","$22.09 (03/26/2026)","$19.65","$0.99","$35.00","37.59","366","$7192.27"
"LeBron James 2020 Prizm #1 Base","Raw","22.35","$1.55","$6.95","$8.50 (03/26/2026)","$7.22","$0.99","$24.74","24.57","360","$2597.48"
"Cooper Flagg 2025 Topps Chrome #GR-1 Generation Rising","Raw","24.48","$2.36","$9.64","$12.00 (03/26/2026)","$12.82","$0.99","$28.26","4.09","356","$4563.59"
"Tre Johnson III 2025 Topps Chrome #256 X-Fractor","Raw","61.49","$1.15","$1.88","$3.03 (03/26/2026)","$5.44","$0.90","$22.50","74.72","311","$1690.31"
"Kon Knueppel 2025 Topps Chrome #254 RayWave Refractor","Raw","380.38","$53.32","$14.02","$67.33 (03/26/2026)","$46.42","$10.00","$111.00","95.51","305","$14156.71"
"Maxime Raynaud 2025 Topps Chrome #293 X-Fractor","Raw","348.58","$6.94","$1.99","$8.93 (03/26/2026)","$3.85","$0.99","$20.00","234.83","298","$1147.34"
"Kon Knueppel 2025 Topps Chrome #254 Prism Refractor","Raw","345.40","$59.28","$17.16","$76.44 (03/26/2026)","$56.19","$13.50","$142.50","88.28","273","$15340.87"
"Bam Adebayo 2017 Optic #187 Base","Raw","-90.00","-$11.25","$12.50","$1.25 (03/25/2026)","$6.31","$0.99","$27.00","1713.33","272","$1717.24"
"Kon Knueppel 2025 Topps Chrome #XW-10 Xs & Whoas","Raw","110.28","$4.40","$3.99","$8.39 (03/26/2026)","$7.87","$0.99","$24.99","79.05","265","$2085.33"
"Dylan Harper 2025 Topps Chrome #SY-12 Serenity","Raw","-15.47","-$0.31","$1.99","$1.69 (03/26/2026)","$1.94","$0.99","$11.99","9.79","258","$500.21"
"Maxime Raynaud 2025 Topps Chrome #293 Refractor","Raw","394.80","$5.01","$1.27","$6.28 (03/26/2026)","$3.64","$0.99","$18.27","120.51","258","$939.71"
"VJ Edgecombe 2025 Topps Chrome #AC-13 Activators","Raw","-65.07","-$1.95","$3.00","$1.05 (03/26/2026)","$2.29","$0.99","$15.50","4.10","254","$581.95"
"Anthony Edwards 2020 Optic #151 Base","Raw","94.66","$4.25","$4.50","$8.75 (03/26/2026)","$5.27","$0.99","$21.50","21.78","246","$1296.00"
"Anthony Edwards 2020 Donruss #201 Base","Raw","26.14","$1.09","$4.16","$5.24 (03/26/2026)","$3.99","$0.99","$23.00","53.80","243","$969.35"
"Dylan Harper 2025 Topps Chrome #D-2 Destiny","Raw","-23.99","-$0.97","$4.03","$3.06 (03/26/2026)","$2.63","$0.99","$15.00","30.56","235","$617.45"
"LeBron James 2025 Topps Chrome #127 Red White & Blue Refractor","Raw","-45.18","-$3.61","$7.98","$4.38 (03/26/2026)","$5.69","$0.99","$18.00","81.10","230","$1308.00"
"Cooper Flagg 2025 Topps Chrome #SY-11 Serenity - Refractor","Raw","61.72","$19.75","$32.00","$51.75 (03/26/2026)","$49.04","$12.97","$200.00","12.25","229","$11229.04"
"Cooper Flagg 2025 Topps Finest #F-1 First","Raw","-86.76","-$151.84","$175.00","$23.16 (03/26/2026)","$48.77","$12.50","$175.00","0.00","208","$10143.76"
"Dylan Harper 2025 Topps Chrome #252 Prism Refractor","Raw","71.56","$6.67","$9.33","$16.00 (03/26/2026)","$11.45","$1.25","$24.99","115.79","205","$2348.00"
"Cooper Flagg 2025 Topps Finest #101 Uncommon","Raw","-60.31","-$65.33","$108.33","$43.00 (03/26/2026)","$53.74","$14.49","$205.00","0.00","200","$10748.03"
"VJ Edgecombe 2025 Topps Chrome #INS-13 Instinct","Raw","-24.81","-$0.50","$2.00","$1.50 (03/26/2026)","$3.11","$0.99","$15.50","15.70","199","$618.58"
"Cooper Flagg 2025 Topps Chrome #GT-16 Go Time - Refractor","Raw","78.52","$22.05","$28.08","$50.13 (03/26/2026)","$39.98","$13.05","$200.00","-1.49","198","$7916.25"
"Cooper Flagg 2025 Topps Chrome #AC-11 Activators - Refractor","Raw","-19.32","-$8.50","$44.00","$35.50 (03/26/2026)","$30.74","$7.50","$150.00","14.45","198","$6085.95"
"Victor Wembanyama 2023 Prizm #1 Deep Space","Raw","24.25","$1.38","$5.69","$7.07 (03/26/2026)","$6.51","$0.99","$24.95","37.06","196","$1274.98"
"Victor Wembanyama 2023 Topps Chrome Cosmic #151 Base","Raw","81.72","$22.64","$27.70","$50.33 (03/26/2026)","$34.21","$16.00","$73.85","21.02","190","$6499.56"
"Dylan Harper 2025 Topps Chrome #AC-12 Activators","Raw","26.51","$0.39","$1.47","$1.86 (03/26/2026)","$1.95","$0.99","$14.99","-8.21","190","$371.13"
"Dylan Harper 2025 Topps Chrome #BD-22 Ball of Duty","Raw","-41.46","-$0.79","$1.91","$1.12 (03/26/2026)","$1.79","$0.99","$10.00","-7.92","186","$333.63"
"Cedric Coward 2025 Topps Chrome #261 Base","Raw","132.33","$1.32","$1.00","$2.32 (03/26/2026)","$1.84","$0.99","$24.50","-21.61","185","$340.75"
"Ryan Kalkbrenner 2025 Topps Chrome #284 Refractor","Raw","0.86","$0.02","$1.93","$1.95 (03/25/2026)","$2.05","$0.99","$10.12","111.49","184","$377.39"
"VJ Edgecombe 2025 Topps Chrome #D-3 Destiny","Raw","-65.56","-$2.56","$3.91","$1.35 (03/26/2026)","$3.27","$0.99","$22.50","-12.81","177","$578.70"
"Derik Queen 2025 Topps Chrome #263 Red White & Blue Refractor","Raw","-45.78","-$2.30","$5.02","$2.72 (03/26/2026)","$4.81","$0.99","$19.49","69.61","173","$832.88"
"Matas Buzelis 2024 Prizm #252 Silver","Raw","-9.97","-$1.81","$18.16","$16.35 (03/26/2026)","$15.39","$0.99","$29.99","-40.07","172","$2647.28"
"Victor Wembanyama 2023 Prizm #3 Instant Impact","Raw","-87.74","-$8.95","$10.20","$1.25 (03/26/2026)","$6.47","$0.99","$23.50","19.58","171","$1107.02"
"Dylan Harper 2025 Topps Chrome #252 RayWave Refractor","Raw","54.13","$5.72","$10.56","$16.28 (03/26/2026)","$11.15","$1.00","$22.49","51.79","170","$1894.85"
"Jayson Tatum 2017 Donruss #198 Base","Raw","33.27","$3.05","$9.16","$12.21 (03/26/2026)","$13.92","$4.25","$29.67","25.93","170","$2366.61"
"VJ Edgecombe 2025 Topps Chrome #253 Prism Refractor","Raw","55.58","$5.87","$10.56","$16.42 (03/26/2026)","$16.70","$3.76","$36.70","44.44","169","$2823.05"
"Jalen Brunson 2018 Prizm #250 Base","Raw","6.68","$0.37","$5.50","$5.87 (03/26/2026)","$6.64","$0.99","$21.99","-8.00","161","$1068.84"
"Dylan Harper 2025 Topps Chrome #INS-12 Instinct","Raw","-45.00","-$1.13","$2.50","$1.38 (03/26/2026)","$2.47","$0.99","$15.00","4.55","161","$397.51"
"Ryan Kalkbrenner 2025 Topps Chrome #284 X-Fractor","Raw","51.52","$0.51","$0.99","$1.50 (03/26/2026)","$1.75","$0.99","$6.50","257.78","161","$282.26"
"Victor Wembanyama 2023 Optic #2 White Hot Rookies","Raw","43.39","$2.39","$5.50","$7.89 (03/26/2026)","$6.55","$0.99","$22.00","53.85","160","$1048.63"
"Victor Wembanyama 2025 Topps Chrome #SWS-VW Sky Write Signatures","Raw","104.08","$841.50","$808.50","$1650.00 (03/26/2026)","$1029.60","$581.00","$1650.00","8.90","159","$163706.85"
"Cooper Flagg 2025 Topps Finest #1 Common - Oil Spill Refractor","Raw","-75.39","-$177.17","$235.00","$57.83 (03/26/2026)","$105.08","$38.00","$270.00","0.00","157","$16498.09"
"Dylan Harper 2025 Topps Chrome #FAN-22 Fanatical","Raw","-14.70","-$4.80","$32.65","$27.85 (03/26/2026)","$33.54","$20.00","$69.00","21.09","155","$5198.10"
"Kasparas Jakucionis 2025 Topps Chrome #270 X-Fractor","Raw","32.00","$0.32","$1.00","$1.32 (03/25/2026)","$2.45","$0.99","$12.50","79.07","154","$376.55"
"Cedric Coward 2025 Topps Chrome #261 Red White & Blue Refractor","Raw","16.45","$0.51","$3.08","$3.59 (03/26/2026)","$4.31","$0.99","$10.50","17.56","154","$663.38"
"Egor Demin 2025 Topps Chrome #258 Refractor","Raw","-40.97","-$1.52","$3.71","$2.19 (03/26/2026)","$3.59","$0.99","$14.49","-21.76","151","$542.64"
"Cooper Flagg 2025 Topps Chrome #251 Pulsar Refractor","Raw","35.44","$41.22","$116.28","$157.50 (03/26/2026)","$159.73","$88.78","$240.00","-44.49","151","$24118.63"
"LaMelo Ball 2020 Prizm #278 Base","Raw","25.60","$0.26","$1.00","$1.26 (03/26/2026)","$2.37","$0.73","$19.99","56.25","150","$356.06"
"Stephon Castle 2024 Optic #254 Holo","Raw","35.93","$3.59","$10.00","$13.59 (03/26/2026)","$13.38","$0.99","$29.29","-32.43","150","$2007.00"
"Maxime Raynaud 2025 Topps Chrome #TCAR-MR Chrome Rookie Autographs","Raw","198.00","$25.25","$12.75","$38.00 (03/26/2026)","$22.17","$0.99","$60.50","47.52","149","$3303.11"
"Kon Knueppel 2025 Topps Finest #A-4 Arrivals","Raw","-83.58","-$55.99","$66.99","$11.00 (03/26/2026)","$25.44","$0.99","$66.99","0.00","148","$3765.74"
"Victor Wembanyama 2024 Prizm #172 Silver","Raw","33.41","$1.50","$4.50","$6.00 (03/26/2026)","$6.81","$0.99","$20.88","30.63","145","$987.28"
"VJ Edgecombe 2025 Topps Chrome #FAN-23 Fanatical","Raw","-17.40","-$9.05","$52.05","$43.00 (03/26/2026)","$48.96","$28.99","$85.00","38.10","145","$7099.23"
"Noa Essengue 2025 Topps Chrome #262 Refractor","Raw","8.40","$0.13","$1.50","$1.63 (03/26/2026)","$1.55","$0.99","$10.00","18.03","144","$223.83"
"Victor Wembanyama 2023 Donruss #1 Magicians","Raw","152.91","$6.58","$4.30","$10.88 (03/26/2026)","$5.50","$0.99","$24.00","34.62","140","$770.37"
"Victor Wembanyama 2023 Prizm #2 Global Reach","Raw","59.36","$1.90","$3.21","$5.11 (03/26/2026)","$4.70","$0.99","$24.99","29.91","139","$653.91"
"Kon Knueppel 2025 Topps Chrome #TCAR-KK Chrome Rookie Autographs","Raw","146.99","$396.06","$269.44","$665.50 (03/26/2026)","$556.82","$218.26","$1057.00","7.81","138","$76841.29"
"Jared McCain 2024 Prizm #222 Silver","Raw","88.59","$3.99","$4.50","$8.49 (03/25/2026)","$8.06","$0.99","$20.00","38.38","137","$1103.94"
"Victor Wembanyama 2025 Topps Chrome #221 RayWave Refractor","Raw","70.34","$3.51","$4.99","$8.50 (03/26/2026)","$8.18","$0.99","$67.00","56.32","136","$1112.21"
"Victor Wembanyama 2023 Donruss #1 The Rookies","Raw","40.44","$1.62","$4.00","$5.62 (03/26/2026)","$5.16","$0.99","$22.00","2.26","136","$702.21"
"Collin Murray-Boyles 2025 Topps Chrome #259 X-Fractor","Raw","10.50","$0.21","$2.00","$2.21 (03/26/2026)","$2.28","$0.99","$12.77","300.00","136","$310.42"
"Victor Wembanyama 2023 Donruss #10 Great X-Pectations","Raw","51.42","$2.53","$4.92","$7.45 (03/26/2026)","$5.77","$0.99","$22.00","51.69","135","$779.30"
"Kon Knueppel 2025 Topps Finest #104 Uncommon","Raw","-43.48","-$20.00","$46.00","$26.00 (03/26/2026)","$31.87","$14.00","$75.00","0.00","135","$4302.73"
"Victor Wembanyama 2023 Prizm #12 Emergent","Raw","-38.91","-$2.63","$6.76","$4.13 (03/26/2026)","$4.59","$0.99","$20.00","8.94","134","$615.18"
"Kobe Bryant 2019 Prizm #8 Base","Raw","-21.19","-$1.07","$5.06","$3.99 (03/26/2026)","$7.63","$0.99","$24.99","26.42","134","$1022.75"
"Bam Adebayo 2017 Optic #187 Shock","Raw","399.50","$7.99","$2.00","$9.99 (03/24/2026)","$9.89","$0.99","$39.99","1109.09","133","$1315.43"
"Kasparas Jakucionis 2025 Topps Chrome #TCAR-KAJ Chrome Rookie Autographs","Raw","-47.64","-$2.96","$6.21","$3.25 (03/25/2026)","$11.23","$0.99","$24.99","116.39","132","$1481.94"
"Cade Cunningham 2021 Prizm #282 Silver","Raw","61.90","$26.00","$42.00","$68.00 (03/26/2026)","$81.81","$19.99","$145.00","12.07","130","$10635.66"
"Victor Wembanyama 2023 Donruss #29 Franchise Features","Raw","63.72","$1.84","$2.88","$4.72 (03/26/2026)","$3.88","$0.99","$23.00","69.33","127","$492.88"
"Keyonte George 2023 Prizm #127 Silver","Raw","-37.78","-$17.00","$45.00","$28.00 (03/26/2026)","$26.94","$10.50","$55.00","-11.27","126","$3394.27"
"VJ Edgecombe 2025 Topps Chrome #VS-8 Voices","Raw","-24.44","-$0.51","$2.10","$1.59 (03/25/2026)","$2.43","$0.99","$22.50","-7.35","126","$306.28"
"Deni Avdija 2020 Prizm #290 Silver","Raw","-69.35","-$21.50","$31.00","$9.50 (03/26/2026)","$26.34","$6.60","$45.00","-28.98","125","$3292.23"
"Victor Wembanyama 2023 Optic #8 Express Lane","Raw","125.36","$4.91","$3.92","$8.83 (03/26/2026)","$5.49","$0.99","$21.00","32.98","125","$686.63"
"Donovan Mitchell 2017 Donruss #188 Base","Raw","-59.17","-$5.61","$9.49","$3.88 (03/25/2026)","$3.93","$0.99","$16.99","67.57","124","$486.83"
"VJ Edgecombe 2025 Topps Finest #3 Common","Raw","-93.55","-$14.50","$15.50","$1.00 (03/26/2026)","$6.17","$0.99","$20.00","0.00","123","$758.80"
"Khaman Maluach 2025 Topps Chrome #260 X-Fractor","Raw","-11.56","-$0.26","$2.25","$1.99 (03/25/2026)","$1.74","$0.99","$5.14","272.73","123","$214.30"
"Jalen Johnson 2021 Prizm #305 Silver","Raw","-4.92","-$1.50","$30.50","$29.00 (03/26/2026)","$31.74","$13.50","$61.00","-37.63","121","$3840.26"
"Victor Wembanyama 2023 Select #87 Concourse Blue Prizm","Raw","-17.02","-$2.25","$13.25","$11.00 (03/26/2026)","$11.91","$1.25","$24.99","-10.37","121","$1441.14"
"Dylan Harper 2025 Topps Chrome #252 Pulsar Refractor","Raw","85.97","$7.40","$8.60","$16.00 (03/24/2026)","$14.18","$4.00","$30.00","43.21","116","$1644.73"
"Tyrese Maxey 2020 Optic #171 Base","Raw","1.00","$0.02","$2.33","$2.35 (03/26/2026)","$2.50","$0.72","$15.50","-11.54","115","$287.06"
"Cooper Flagg 2025 Topps Chrome #INS-11 Instinct - Refractor","Raw","22.62","$10.14","$44.83","$54.97 (03/26/2026)","$63.27","$11.01","$175.00","7.48","115","$7275.84"
"Ryan Kalkbrenner 2025 Topps Chrome #TCAR-RK Chrome Rookie Autographs","Raw","6.97","$0.88","$12.62","$13.50 (03/25/2026)","$11.91","$1.54","$25.00","62.86","114","$1357.35"
"Derik Queen 2025 Topps Chrome #TCAR-DQ Chrome Rookie Autographs","Raw","-37.78","-$20.45","$54.11","$33.67 (03/26/2026)","$45.38","$22.50","$75.00","4.59","114","$5173.09"
"Shai Gilgeous-Alexander 2018 Prizm #11 Emergent","Raw","-2.98","-$0.20","$6.56","$6.37 (03/25/2026)","$6.09","$0.99","$16.02","35.71","114","$694.63"
"Jaylen Brown 2016 Donruss #153 Base","Raw","585.00","$5.85","$1.00","$6.85 (03/26/2026)","$6.87","$1.00","$24.00","17.71","113","$776.58"
"Egor Demin 2025 Topps Chrome #TCAR-ED Chrome Rookie Autographs","Raw","-49.32","-$18.50","$37.51","$19.01 (03/25/2026)","$31.44","$10.50","$55.00","1.82","112","$3520.96"
"LaMelo Ball 2020 Optic #153 Base","Raw","-41.17","-$1.44","$3.51","$2.06 (03/26/2026)","$2.38","$0.73","$18.27","96.49","112","$266.46"
"Victor Wembanyama 2024 Prizm #7 Dominance - Silver","Raw","-54.55","-$1.50","$2.75","$1.25 (03/26/2026)","$2.87","$0.99","$10.50","37.50","110","$315.36"
"Collin Murray-Boyles 2025 Topps Chrome #259 Refractor","Raw","-44.60","-$1.21","$2.71","$1.50 (03/26/2026)","$2.23","$0.99","$14.00","12.24","110","$245.51"
"Sion James 2025 Topps Chrome #TCAR-SJ Chrome Rookie Autographs","Raw","207.38","$6.74","$3.25","$9.99 (03/26/2026)","$5.39","$0.99","$15.75","81.67","109","$587.41"
"Dylan Harper 2025 Topps Chrome #XW-9 Xs & Whoas","Raw","-57.23","-$3.43","$6.00","$2.56 (03/26/2026)","$3.19","$0.99","$22.50","27.06","108","$344.04"
"Ace Bailey 2025 Topps Chrome #BD-24 Ball of Duty","Raw","-47.27","-$1.41","$2.99","$1.58 (03/26/2026)","$1.81","$0.99","$11.50","8.00","108","$195.45"
"Kon Knueppel 2025 Topps Chrome #VS-9 Voices - Refractor","Raw","118.04","$5.00","$4.24","$9.24 (03/26/2026)","$18.81","$0.99","$45.00","105.77","107","$2012.50"
"LeBron James 2024 Optic #3 My House - Purple","Raw","19.00","$0.52","$2.75","$3.27 (03/26/2026)","$3.06","$0.99","$7.50","-12.30","107","$327.45"
"Ace Bailey 2025 Topps Chrome #255 RayWave Refractor","Raw","138.54","$4.94","$3.56","$8.50 (03/26/2026)","$6.23","$0.99","$18.49","105.77","107","$666.80"
"Ace Bailey 2025 Topps Chrome Sapphire Edition #255 Base","Raw","-47.20","-$40.12","$85.00","$44.88 (03/24/2026)","$35.53","$1.79","$129.97","5250.00","107","$3801.86"
"Tyrese Haliburton 2020 Prizm #262 Base","Raw","156.28","$1.55","$0.99","$2.55 (03/26/2026)","$2.59","$0.99","$24.00","10.53","105","$271.79"
"Dylan Harper 2025 Topps Chrome #TCAR-DH Chrome Rookie Autographs","Raw","-9.06","-$20.50","$226.25","$205.75 (03/26/2026)","$216.93","$150.00","$510.00","68.85","103","$22343.53"
"Jase Richardson 2025 Topps Chrome #TCAR-JR Chrome Rookie Autographs","Raw","-30.00","-$2.47","$8.25","$5.78 (03/26/2026)","$6.10","$1.25","$19.27","57.81","101","$616.53"
"Danny Wolf 2025 Topps Chrome #TCAR-DW Chrome Rookie Autographs","Raw","5.82","$0.52","$8.98","$9.50 (03/26/2026)","$8.68","$1.00","$20.00","55.38","101","$876.71"
"Ajay Mitchell 2024 Prizm #226 Silver","Raw","-9.94","-$0.99","$9.99","$9.00 (03/25/2026)","$7.78","$0.99","$20.00","-14.53","100","$778.10"
"Cooper Flagg 2025 Topps Chrome Sapphire Edition #251 Base","Raw","-11.78","-$191.41","$1625.00","$1433.59 (03/24/2026)","$1266.96","$787.00","$2080.00","9900.00","100","$126695.81"
"Collin Murray-Boyles 2025 Topps Chrome #TCAR-CMB Chrome Rookie Autographs","Raw","16.28","$1.79","$10.96","$12.75 (03/26/2026)","$11.99","$0.99","$22.30","106.25","99","$1187.13"
"Stephon Castle 2024 Optic #14 Splash! - Purple","Raw","-11.75","-$0.26","$2.25","$1.99 (03/25/2026)","$2.58","$0.99","$18.50","-2.94","99","$255.22"
"Cooper Flagg 2025 Topps Chrome #YQ-1 Youthquake - Refractor","Raw","100.02","$30.25","$30.25","$60.49 (03/26/2026)","$49.81","$10.99","$99.00","-15.52","98","$4881.02"
"Brandon Miller 2023 Prizm #152 Base","Raw","-24.89","-$0.56","$2.25","$1.69 (03/26/2026)","$2.05","$0.99","$22.21","188.24","98","$200.85"
"Cooper Flagg 2025 Topps Chrome #AC-11 Activators - RayWave Refractor","Raw","-18.36","-$6.75","$36.75","$30.00 (03/26/2026)","$46.79","$16.00","$78.00","66.10","98","$4585.14"
"Nique Clifford 2025 Topps Chrome #274 Refractor","Raw","32.36","$1.22","$3.77","$4.99 (03/26/2026)","$2.16","$0.99","$22.50","40.58","97","$209.70"
"Kon Knueppel 2025 Topps Chrome Sapphire Edition #254 Base","Raw","18.39","$57.00","$310.00","$367.00 (03/19/2026)","$315.14","$147.50","$525.00","9600.00","97","$30568.35"
"Reed Sheppard 2024 Prizm #268 Silver","Raw","-33.08","-$3.97","$12.00","$8.03 (03/25/2026)","$10.91","$1.00","$20.19","-54.46","97","$1058.41"
"Kon Knueppel 2025 Topps Chrome #254 Image Variation","Raw","332.20","$153.72","$46.27","$200.00 (03/25/2026)","$90.01","$33.00","$200.00","26.32","96","$8640.97"
"LeBron James 2024 Prizm #130 Green","Raw","-30.78","-$3.85","$12.50","$8.65 (03/26/2026)","$11.18","$0.99","$22.50","-14.29","96","$1073.19"
"VJ Edgecombe 2025 Topps Chrome Sapphire Edition #253 Base","Raw","-71.62","-$285.75","$399.00","$113.25 (03/24/2026)","$121.94","$50.00","$399.00","0.00","95","$11584.59"
"Cooper Flagg 2025 Topps Midnight #61 Base","Raw","-28.57","-$76.00","$266.00","$190.00 (03/25/2026)","$185.67","$89.88","$370.56","0.00","94","$17452.71"
"Yang Hansen 2025 Topps Chrome #TCAR-YH Chrome Rookie Autographs","Raw","-37.10","-$11.87","$32.00","$20.13 (03/26/2026)","$25.74","$9.50","$40.00","11.90","94","$2419.16"
"Ace Bailey 2025 Topps Chrome #INS-15 Instinct","Raw","-59.43","-$1.45","$2.44","$0.99 (03/26/2026)","$2.21","$0.99","$24.45","40.30","94","$207.66"
"Stephen Curry 2025 Topps Chrome #201 Prism Refractor","Raw","-65.20","-$8.15","$12.50","$4.35 (03/26/2026)","$4.73","$0.99","$13.50","74.07","94","$444.86"
"Jalen Brunson 2018 Donruss #179 Base","Raw","-76.04","-$12.17","$16.00","$3.83 (03/26/2026)","$4.93","$0.99","$22.50","-23.58","94","$463.64"
"Ace Bailey 2025 Topps Chrome #AC-15 Activators","Raw","-52.71","-$1.10","$2.09","$0.99 (03/26/2026)","$1.59","$0.99","$13.05","38.81","93","$147.89"
"Will Richard 2025 Topps Chrome #287 X-Fractor","Raw","5.79","$0.10","$1.81","$1.92 (03/26/2026)","$1.89","$0.99","$7.16","-4.17","92","$173.64"
"Cooper Flagg 2025 Topps Chrome #D-1 Destiny - Refractor","Raw","100.00","$25.00","$25.00","$50.00 (03/26/2026)","$51.45","$14.00","$93.00","-21.37","92","$4733.60"
