Card,Grade,Price Change %,Price Change $,Starting Price,Last Sale,Avg,Min Sale,Max Sale,Volume Change %,# of Sales,Total Sales $
"Marvin Harrison Jr. 2024 Mosaic #304 Green","Raw","1768.69","$17.51","$0.99","$18.50 (02/16/2026)","$3.22","$0.79","$18.50","-75.96","25","$80.62"
"Jalen McMillan 2024 Prizm #338 Base","Raw","1745.64","$26.01","$1.49","$27.50 (01/24/2026)","$5.39","$0.74","$27.50","-60.71","11","$59.25"
"Trevor Lawrence 2021 Select #43 Concourse Green & Yellow Die-Cut","Raw","1743.43","$17.26","$0.99","$18.25 (03/07/2026)","$5.12","$0.99","$20.00","44.44","39","$199.69"
"Malik Willis 2022 Prizm #RPA-MW Rookie Patch Auto","Raw","1736.77","$112.89","$6.50","$119.39 (03/08/2026)","$67.64","$6.50","$152.50","500.00","12","$811.63"
"Malik Willis 2022 Prizm #303 Green","Raw","1712.00","$21.40","$1.25","$22.65 (03/09/2026)","$8.41","$1.00","$33.85","662.50","61","$512.72"
"Caleb Williams 2024 Phoenix #CON-CWS Contours - Purple","Raw","1700.00","$17.00","$1.00","$18.00 (03/05/2026)","$8.32","$1.00","$18.77","141.18","41","$340.96"
"Malik Willis 2022 Prizm #303 Red White Blue","Raw","1696.97","$16.80","$0.99","$17.79 (03/09/2026)","$7.23","$0.99","$17.79","0.00","17","$122.86"
"Drake Maye 2024 Select #27 Concourse Green & Red Shock","Raw","1667.68","$16.51","$0.99","$17.50 (03/06/2026)","$15.59","$0.99","$33.00","575.00","27","$420.97"
"Jarrett Stidham 2019 Donruss #307 Rated Rookie Autographs - Bronze","Raw","1662.82","$51.88","$3.12","$55.00 (02/20/2026)","$37.52","$1.25","$116.50","350.00","18","$675.38"
"Sam Darnold 2018 Select Field Level Silver","Raw","1649.50","$32.99","$2.00","$34.99 (02/28/2026)","$21.98","$2.00","$57.00","362.50","37","$813.42"
"Jahmyr Gibbs 2023 Select #332 Field Level","Raw","1616.16","$16.00","$0.99","$16.99 (03/09/2026)","$6.77","$0.99","$16.99","11.11","10","$67.70"
"Drake Maye 2024 Topps Chrome Sapphire Edition #203 Base","Raw","1602.13","$94.13","$5.88","$100.00 (02/18/2026)","$69.60","$3.25","$149.99","121.62","82","$5707.32"
"Caleb Williams 2024 Select #477 Field Level","Raw","1598.84","$20.70","$1.29","$22.00 (02/23/2026)","$9.41","$0.99","$22.00","-37.50","45","$423.40"
"Bo Nix 2024 Prizm #23 Fireworks","Raw","1578.83","$21.63","$1.37","$23.00 (03/09/2026)","$2.38","$0.71","$23.00","-29.60","371","$884.79"
"Drake Maye 2024 Topps Resurgence #164 Blue & Orange Spark Refractor","Raw","1516.16","$15.01","$0.99","$16.00 (02/28/2026)","$12.60","$0.99","$24.99","75.38","114","$1435.98"
"Sam Darnold 2018 Select #RS-3 Rookie Selections - Silver","Raw","1516.16","$15.01","$0.99","$16.00 (02/25/2026)","$9.58","$0.99","$20.00","600.00","21","$201.12"
"Cooper DeJean 2024 Topps Chrome #232 X-Fractor","Raw","1500.00","$18.75","$1.25","$20.00 (03/07/2026)","$2.86","$0.99","$20.00","-77.14","24","$68.71"
"CJ Stroud 2023 Phoenix #FF-6 Fire Forged","Raw","1500.00","$18.75","$1.25","$20.00 (03/09/2026)","$5.68","$1.25","$20.00","-14.29","12","$68.15"
"Drake Maye 2024 Prizm #22 Fireworks - Green Ice","Raw","1484.82","$16.63","$1.12","$17.75 (03/07/2026)","$14.19","$0.99","$42.99","70.51","266","$3774.43"
"Sam Darnold 2018 Certified #205 Freshman Fabric Signatures - Mirror (/175)","Raw","1480.88","$80.56","$5.44","$86.00 (02/14/2026)","$85.45","$5.44","$165.00","1100.00","12","$1025.43"
"Caleb Williams 2024 Prizm #1 Prizmatic - No Huddle","Raw","1479.58","$28.26","$1.91","$30.17 (03/05/2026)","$15.58","$1.91","$30.17","-30.56","25","$389.46"
"Sauce Gardner 2022 Mosaic #289 NFL Debut - Pink Camo","Raw","1465.66","$14.51","$0.99","$15.50 (03/08/2026)","$4.68","$0.71","$20.00","-37.50","10","$46.78"
"Sam LaPorta 2023 Mosaic #360 Pink Camo","Raw","1465.66","$14.51","$0.99","$15.50 (03/02/2026)","$3.48","$0.99","$15.50","54.55","17","$59.20"
"Drake Maye 2024 Score #3 35th Anniversary Rookie","PSA 9","1444.72","$35.54","$2.46","$38.00 (01/25/2026)","$20.88","$2.46","$39.99","75.00","14","$292.27"
"Malik Willis 2022 Prizm #303 Silver","Raw","1433.88","$71.69","$5.00","$76.69 (03/09/2026)","$32.68","$1.89","$107.50","522.22","56","$1830.11"
"Cooper DeJean 2024 Photogenic #188 Rookie Portraits","Raw","1429.14","$21.58","$1.51","$23.09 (02/19/2026)","$3.41","$0.99","$23.09","-43.33","17","$57.99"
"Jarrett Stidham 2019 Optic #157 Holo","PSA 9","1428.63","$32.43","$2.27","$34.70 (01/25/2026)","$22.29","$2.27","$35.90","1000.00","11","$245.16"
"Christian Watson 2022 Mosaic #327 Reactive Orange","Raw","1420.00","$17.75","$1.25","$19.00 (03/06/2026)","$3.89","$0.99","$19.00","600.00","14","$54.52"
"Brandon Aiyuk 2020 Optic #169 Holo","Raw","1419.20","$17.74","$1.25","$18.99 (02/22/2026)","$4.17","$0.99","$18.99","-53.13","15","$62.50"
"Brock Purdy 2023 Prizm #266 Lazer","Raw","1415.15","$14.01","$0.99","$15.00 (03/08/2026)","$3.75","$0.99","$17.50","72.73","19","$71.21"
"Rome Odunze 2024 Elite #11 Rookie Elitist","Raw","1415.15","$14.01","$0.99","$15.00 (02/23/2026)","$3.26","$0.99","$15.00","-29.41","12","$39.09"
"Cooper DeJean 2024 Prizm #321 Purple Pulsar","Raw","1415.15","$14.01","$0.99","$15.00 (02/03/2026)","$9.67","$0.99","$17.99","-55.56","16","$154.68"
"Trevor Lawrence 2021 Mosaic #241 NFL Debut","Raw","1415.15","$14.01","$0.99","$15.00 (03/09/2026)","$2.89","$0.99","$22.03","141.67","145","$419.48"
"Drake Maye 2024 Phoenix #RR-DME Rookie Rising - Hyper","Raw","1414.14","$14.00","$0.99","$14.99 (03/05/2026)","$10.22","$0.99","$26.00","255.26","135","$1379.37"
"Drake Maye 2024 Prizm Draft Picks #103 Purple Wave","Raw","1402.02","$13.88","$0.99","$14.87 (03/08/2026)","$13.97","$0.99","$30.00","136.84","135","$1886.43"
"Will Howard 2025 Phoenix #165 Base","Raw","1400.00","$14.00","$1.00","$15.00 (03/07/2026)","$2.32","$0.99","$15.00","0.00","58","$134.81"
"Bhayshul Tuten 2025 Donruss #333 Rated Rookie Autographs - Orange","Raw","1400.00","$14.00","$1.00","$15.00 (03/03/2026)","$10.47","$1.00","$19.99","0.00","20","$209.38"
"Joe Burrow 2020 Select #1 Select Certified Rookies - Silver","Raw","1374.82","$19.11","$1.39","$20.50 (03/04/2026)","$11.44","$1.39","$21.50","5.88","18","$205.91"
"Tee Higgins 2020 Mosaic #213 Green","Raw","1366.67","$20.50","$1.50","$22.00 (03/05/2026)","$5.43","$0.99","$22.50","-26.67","11","$59.68"
"Caleb Williams 2024 Mosaic #289 NFL Debut - Silver","Raw","1356.29","$20.48","$1.51","$21.99 (03/09/2026)","$5.20","$0.99","$23.40","-10.82","206","$1072.20"
"Xavier Worthy 2024 Optic #300 Blue Hyper","Raw","1350.00","$13.50","$1.00","$14.50 (03/02/2026)","$2.87","$0.99","$24.99","-60.20","80","$229.69"
"Drake Maye 2024 Spectra #113 Base","Raw","1349.50","$26.99","$2.00","$28.99 (02/07/2026)","$22.42","$2.00","$60.00","-14.29","18","$403.54"
"Drake Maye 2024 Prizm #RG-DME Rookie Gear","Raw","1347.81","$13.34","$0.99","$14.33 (03/09/2026)","$18.34","$0.99","$56.16","108.64","507","$9298.57"
"Drake Maye 2024 Phoenix #179 Purple","Raw","1340.00","$16.75","$1.25","$18.00 (03/04/2026)","$14.98","$0.99","$38.55","196.61","175","$2621.01"
"Caleb Williams 2024 Mosaic #301 Pink Camo","Raw","1338.89","$13.26","$0.99","$14.25 (03/03/2026)","$9.56","$0.99","$29.99","-17.15","198","$1893.50"
"Luther Burden III 2025 Mosaic #23 Light It Up - Blue","Raw","1333.33","$20.00","$1.50","$21.50 (03/06/2026)","$19.76","$1.50","$30.71","0.00","17","$335.91"
"Jameson Williams 2022 Prizm #311 Base","Raw","1320.12","$22.31","$1.69","$24.00 (02/21/2026)","$2.85","$0.64","$24.00","17.86","33","$93.95"
"Brock Purdy 2022 Select #PHE-18 Phenomenon","Raw","1314.14","$13.01","$0.99","$14.00 (02/18/2026)","$8.77","$0.99","$20.00","83.33","11","$96.46"
"Brock Purdy 2022 Select #NI-15 Neon Icons","Raw","1313.13","$13.00","$0.99","$13.99 (03/02/2026)","$11.52","$0.99","$21.00","-15.00","17","$195.80"
"Drake Maye 2024 Select #379 Suite Level Silver","Raw","1296.65","$92.84","$7.16","$100.00 (03/06/2026)","$72.98","$5.50","$185.00","-22.97","57","$4159.73"
"James Cook 2022 Donruss #315 Base","Raw","1254.28","$17.97","$1.43","$19.40 (03/05/2026)","$3.77","$0.80","$24.99","423.08","136","$513.07"
"Quentin Johnston 2023 Contenders #TS27V Rookie Ticket Swatches Variation","Raw","1251.00","$12.51","$1.00","$13.51 (03/01/2026)","$2.97","$0.99","$13.51","175.00","11","$32.69"
"Mac Jones 2021 Mosaic #306 Green","Raw","1242.28","$18.51","$1.49","$20.00 (02/24/2026)","$4.71","$0.99","$20.00","266.67","11","$51.83"
"Brian Thomas Jr. 2024 Prizm Draft Picks #118 Red Ice","Raw","1237.79","$18.50","$1.50","$20.00 (03/01/2026)","$3.45","$0.99","$24.99","-65.88","29","$100.00"
"Spencer Rattler 2024 Optic #289 Blue Hyper","Raw","1237.79","$18.50","$1.50","$20.00 (03/01/2026)","$2.17","$0.99","$20.00","-77.97","39","$84.45"
"Javonte Williams 2021 Prizm #345 Red Ice","Raw","1233.33","$18.50","$1.50","$20.00 (02/10/2026)","$3.14","$0.99","$20.00","122.22","20","$62.88"
"Jordan Love 2020 Rookies & Stars #104 Base","Raw","1233.33","$18.50","$1.50","$20.00 (03/04/2026)","$4.75","$0.99","$20.00","70.83","41","$194.72"
"Drake Maye 2024 Select #113 Premier Level","Raw","1231.82","$12.20","$0.99","$13.19 (03/09/2026)","$4.11","$0.71","$35.00","407.86","2778","$11429.58"
"Ladd McConkey 2024 Donruss #328 Base","PSA 9","1220.00","$12.20","$1.00","$13.20 (12/14/2025)","$8.12","$1.00","$13.20","-16.67","10","$81.17"
"CeeDee Lamb 2020 Prizm #334 Green","Raw","1213.13","$12.01","$0.99","$13.00 (02/27/2026)","$9.91","$0.99","$19.99","-37.04","17","$168.50"
"Malik Willis 2022 Optic #203 Red Hyper","Raw","1212.12","$12.00","$0.99","$12.99 (02/05/2026)","$4.85","$0.99","$12.99","650.00","15","$72.70"
"Byron Murphy II 2023 Select #519 XRC Prizm","Raw","1212.12","$12.00","$0.99","$12.99 (02/14/2026)","$8.08","$0.99","$22.00","-5.26","18","$145.36"
"Zach Allen 2019 Prizm #389 Rookie Autographs","Raw","1212.12","$12.00","$0.99","$12.99 (03/01/2026)","$4.20","$0.99","$12.99","128.57","16","$67.20"
"Drake Maye 2024 Prizm Draft Picks #103 Base","PSA 10","1201.12","$96.93","$8.07","$105.00 (01/18/2026)","$68.14","$8.07","$115.00","111.11","19","$1294.70"
"Drake Maye 2024 Prizm Deca #19 Brilliance","Raw","1201.00","$12.01","$1.00","$13.01 (02/07/2026)","$7.72","$0.99","$23.54","29.17","31","$239.25"
"Drake Maye 2024 Topps Chrome #203 X-Fractor","Raw","1167.33","$29.48","$2.52","$32.00 (03/06/2026)","$25.06","$0.99","$72.50","58.33","456","$11428.62"
"Bryce Young 2023 Prizm #PB-3 Prizm Break","Raw","1162.63","$11.51","$0.99","$12.50 (02/27/2026)","$2.86","$0.99","$12.50","-26.47","25","$71.53"
"Ladd McConkey 2024 Donruss #328 Press Proof Green","Raw","1150.00","$11.50","$1.00","$12.50 (03/02/2026)","$3.35","$0.99","$16.50","-73.44","17","$57.03"
"Patrick Mahomes II 2020 Select #302 Field Level Silver","Raw","1149.50","$22.99","$2.00","$24.99 (02/03/2026)","$12.32","$2.00","$24.99","-9.09","10","$123.21"
"Drake Maye 2024 Prizm #2 Prizmatic - Silver","Raw","1145.12","$11.34","$0.99","$12.33 (03/07/2026)","$9.34","$0.99","$33.00","42.73","157","$1466.01"
"Tom Brady 2015 Prizm #12 Base","Raw","1140.31","$14.71","$1.29","$16.00 (03/09/2026)","$5.26","$0.99","$16.00","87.50","60","$315.89"
"Cam Ward 2025 Phoenix #194 Base","Raw","1125.00","$22.50","$2.00","$24.50 (03/10/2026)","$2.39","$0.99","$24.50","0.00","119","$284.87"
"Anthony Richardson 2023 Prizm #343 Lazer","Raw","1121.37","$14.69","$1.31","$16.00 (03/07/2026)","$8.80","$0.99","$24.00","-43.33","34","$299.17"
"Saquon Barkley 2018 Panini #313 Base","Raw","1112.12","$11.01","$0.99","$12.00 (02/15/2026)","$6.58","$0.99","$13.00","35.29","23","$151.45"
"Tre Tucker 2023 Optic #261 Purple Shock","Raw","1112.12","$11.01","$0.99","$12.00 (12/31/2025)","$2.31","$0.74","$12.00","250.00","14","$32.37"
"Bucky Irving 2024 Origins #107 Base","Raw","1112.12","$11.01","$0.99","$12.00 (02/27/2026)","$2.62","$0.99","$13.00","-22.86","27","$70.76"
"Justin Herbert 2020 Select #44 Concourse Red Die-Cut","Raw","1112.12","$11.01","$0.99","$12.00 (02/27/2026)","$13.11","$0.99","$25.00","-9.09","20","$262.20"
"Tyler Shough 2025 Mosaic #312 Red","Raw","1112.12","$11.01","$0.99","$12.00 (03/04/2026)","$8.07","$0.99","$18.50","0.00","35","$282.46"
"Jalen Hurts 2020 Prizm Draft Picks #129 Red","Raw","1111.11","$11.00","$0.99","$11.99 (01/25/2026)","$6.66","$0.99","$13.09","16.67","14","$93.29"
"Chris Olave 2022 Prizm #310 Green","Raw","1109.24","$20.41","$1.84","$22.25 (02/20/2026)","$3.99","$0.99","$22.25","-8.33","11","$43.87"
"Justin Jefferson 2020 Chronicles #62 Base","Raw","1108.08","$10.97","$0.99","$11.96 (03/07/2026)","$1.80","$0.99","$12.50","-8.51","86","$154.46"
"Trevor Lawrence 2021 Optic #TR-1 The Rookies","Raw","1100.00","$16.50","$1.50","$18.00 (02/28/2026)","$2.49","$0.99","$18.00","266.67","44","$109.76"
"Drake Maye 2024 Prizm Draft Picks #F-DM Fearless - Red Ice","Raw","1100.00","$13.75","$1.25","$15.00 (03/09/2026)","$10.96","$0.99","$32.00","147.13","215","$2355.70"
"Drake Maye 2024 Topps Finest #162 Uncommon - Sky Blue Refractor","Raw","1100.00","$46.75","$4.25","$51.00 (02/08/2026)","$36.92","$4.25","$63.00","216.67","19","$701.42"
"Caleb Williams 2024 Prizm #25 Fireworks - Silver","Raw","1100.00","$13.75","$1.25","$15.00 (02/27/2026)","$4.85","$0.99","$19.99","-36.71","50","$242.39"
"Patrick Mahomes II 2024 Mosaic #106 Red Camo","Raw","1099.20","$13.74","$1.25","$14.99 (03/05/2026)","$11.25","$1.25","$17.99","-52.17","11","$123.70"
"Caleb Williams 2024 Topps Inception #157 Base","Raw","1099.20","$13.74","$1.25","$14.99 (02/27/2026)","$6.63","$1.04","$14.99","-43.14","29","$192.21"
"Caleb Williams 2024 Rookies & Stars #118 Purple","Raw","1099.20","$13.74","$1.25","$14.99 (02/26/2026)","$13.52","$1.25","$26.00","-40.00","15","$202.73"
"Jaxon Smith-Njigba 2023 Prizm #390 Base","PSA 9","1076.24","$45.74","$4.25","$49.99 (02/14/2026)","$31.11","$4.25","$60.00","366.67","14","$435.55"
"Garrett Wilson 2022 Score #306 Base","Raw","1075.29","$9.14","$0.85","$9.99 (02/21/2026)","$2.08","$0.75","$9.99","0.00","14","$29.06"
"Sam Darnold 2018 Select Premier Level Silver","Raw","1066.33","$31.99","$3.00","$34.99 (03/05/2026)","$18.32","$1.25","$45.00","328.57","30","$549.47"
"Ben Sinnott 2023 Select #517 XRC Prizm","Raw","1061.62","$10.51","$0.99","$11.50 (02/05/2026)","$9.53","$0.99","$23.24","-29.03","22","$209.71"
"Quinn Ewers 2025 Donruss #342 Press Proof Silver","Raw","1061.62","$10.51","$0.99","$11.50 (03/04/2026)","$8.27","$0.99","$16.50","0.00","12","$99.26"
"Malik Nabers 2024 Mosaic #306 Green","Raw","1055.78","$21.01","$1.99","$23.00 (03/06/2026)","$2.38","$0.99","$23.00","-34.44","59","$140.46"
"Drake Maye 2024 Mosaic #3 Storm - Silver","Raw","1044.37","$15.77","$1.51","$17.28 (03/09/2026)","$22.72","$1.25","$64.99","75.00","70","$1590.67"
"Anthony Richardson 2023 Prizm #PO-5 Portals","Raw","1039.24","$16.42","$1.58","$18.00 (03/04/2026)","$2.56","$0.99","$18.00","-30.77","18","$46.12"
"Jayden Daniels 2024 Score #2 35th Anniversary Rookie","Raw","1021.46","$10.47","$1.02","$11.49 (03/08/2026)","$2.09","$0.99","$22.00","-65.32","129","$269.48"
"Drake Maye 2024 Topps Chrome #203 Base","PSA 10","1011.93","$136.51","$13.49","$150.00 (03/05/2026)","$105.30","$13.49","$260.00","26.32","48","$5054.24"
"Luther Burden III 2025 Phoenix #196 Red","Raw","1011.11","$10.01","$0.99","$11.00 (03/06/2026)","$8.40","$0.99","$17.50","0.00","11","$92.42"
"Jayden Daniels 2024 Score #302 Base","Raw","994.89","$13.63","$1.37","$15.00 (03/08/2026)","$2.82","$0.99","$22.49","-67.08","184","$519.23"
"Drake Maye 2024 Prizm #329 Pink","Raw","990.73","$54.49","$5.50","$59.99 (03/06/2026)","$49.86","$5.50","$111.00","76.40","314","$15654.80"
"Drake Maye 2024 Select #475 Field Level","Raw","982.35","$41.75","$4.25","$46.00 (03/04/2026)","$30.67","$1.50","$76.00","13.10","95","$2914.01"
"CJ Stroud 2023 Prizm Draft Picks #102 Variation - Silver","Raw","971.36","$20.69","$2.13","$22.82 (03/04/2026)","$7.63","$2.13","$22.82","-56.00","11","$83.88"
"Cam Skattebo 2025 Prizm #1 Emergent - Silver","Raw","960.61","$9.51","$0.99","$10.50 (03/09/2026)","$3.90","$0.99","$10.50","0.00","34","$132.44"
"Drake Maye 2024 Clearly Donruss #3 Clearly The Rookies","Raw","957.85","$27.15","$2.83","$29.99 (02/21/2026)","$18.81","$1.68","$41.94","6.25","34","$639.66"
"Marvin Harrison Jr. 2024 Prizm #20 Fireworks - Green Wave","Raw","928.57","$16.25","$1.75","$18.00 (03/08/2026)","$2.27","$0.99","$18.00","-70.43","34","$77.09"
"Chris Godwin 2017 Prizm #243 Silver","Raw","927.00","$9.27","$1.00","$10.27 (03/08/2026)","$3.77","$0.99","$15.00","-32.56","29","$109.40"
"Caleb Williams 2024 Topps Resurgence #C-5 Conductors - Navy Surge Refractor","Raw","926.44","$20.84","$2.25","$23.09 (03/02/2026)","$11.22","$0.99","$28.00","-21.43","22","$246.90"
"CJ Stroud 2023 Mosaic #292 Green","Raw","922.22","$20.75","$2.25","$23.00 (03/02/2026)","$7.06","$0.99","$24.50","6.06","35","$246.98"
"Caleb Williams 2024 Phoenix #151 Lazer","Raw","912.00","$11.40","$1.25","$12.65 (03/03/2026)","$8.85","$0.99","$34.99","12.40","145","$1283.56"
"Ladd McConkey 2024 Donruss #328 Base","Raw","910.10","$9.01","$0.99","$10.00 (03/07/2026)","$1.73","$0.87","$13.00","-20.19","83","$143.96"
"Bo Nix 2024 Mosaic #312 Mosaic","Raw","910.10","$9.01","$0.99","$10.00 (03/08/2026)","$7.15","$0.99","$21.50","5.32","99","$708.25"
"Kenneth Walker III 2022 Chronicles #PB-19 Prizm Black - Silver","Raw","910.10","$9.01","$0.99","$10.00 (03/09/2026)","$4.55","$0.99","$15.99","600.00","56","$254.66"
"Will Levis 2023 Prizm #397 Silver","Raw","910.10","$9.01","$0.99","$10.00 (03/07/2026)","$3.81","$0.99","$15.00","-14.75","52","$198.28"
"Luke McCaffrey 2024 Optic #268 Base","Raw","910.10","$9.01","$0.99","$10.00 (02/24/2026)","$2.57","$0.78","$16.25","-14.81","23","$59.14"
"Anthony Richardson 2023 Prizm #343 Green Wave","Raw","909.09","$9.00","$0.99","$9.99 (03/07/2026)","$5.15","$0.99","$20.00","-58.33","10","$51.45"
"Rashee Rice 2023 Mosaic #357 Mosaic","Raw","909.09","$9.00","$0.99","$9.99 (02/14/2026)","$2.80","$0.99","$9.99","42.86","10","$28.03"
"Caleb Williams 2024 Topps Chrome #202 Magenta Refractor","Raw","900.00","$49.50","$5.50","$55.00 (02/14/2026)","$29.64","$5.50","$55.18","7.14","15","$444.65"
"CJ Stroud 2023 Select #PH-CST Phenomenon","Raw","900.00","$9.00","$1.00","$10.00 (03/07/2026)","$2.74","$0.99","$10.00","-37.50","10","$27.44"
"Jaxon Smith-Njigba 2023 Phoenix #CON-4 Contours - Teal","Raw","900.00","$18.00","$2.00","$20.00 (02/11/2026)","$13.15","$2.00","$20.00","150.00","10","$131.49"
"Malik Willis 2022 Prizm #303 Orange","Raw","900.00","$49.50","$5.50","$55.00 (03/09/2026)","$29.96","$3.25","$56.00","0.00","10","$299.55"
"Bo Nix 2024 Select #221 Club Level Silver","Raw","900.00","$20.25","$2.25","$22.50 (03/09/2026)","$10.87","$0.99","$32.99","-56.67","52","$565.10"
"Dalton Kincaid 2023 Prizm #308 Lazer","Raw","899.00","$8.99","$1.00","$9.99 (02/28/2026)","$3.95","$0.99","$17.50","-11.54","23","$90.78"
"Ja'Marr Chase 2021 Mosaic #307 Reactive Blue","Raw","899.00","$8.99","$1.00","$9.99 (02/21/2026)","$9.40","$1.00","$20.00","-16.67","10","$94.00"
"Jarrett Stidham 2019 Prizm #308 Rookie Autographs","Raw","893.38","$26.98","$3.02","$30.00 (02/28/2026)","$90.62","$3.02","$225.00","112.50","17","$1540.50"
"Travis Hunter 2025 Mosaic #1 Elevate","Raw","892.46","$17.76","$1.99","$19.75 (03/08/2026)","$1.75","$0.50","$19.75","0.00","168","$294.32"
"Kenneth Walker III 2022 Contenders Optic #126 Rookie Ticket Auto","Raw","890.02","$106.98","$12.02","$119.00 (02/08/2026)","$46.35","$12.02","$151.00","100.00","10","$463.52"
"Jordan Addison 2023 Select #66 Concourse Red & Blue Die-Cut","Raw","887.65","$7.19","$0.81","$8.00 (01/25/2026)","$2.85","$0.81","$8.00","-47.37","10","$28.53"
"Malik Willis 2022 Prizm #303 Variation","Raw","887.44","$44.28","$4.99","$49.27 (03/09/2026)","$15.90","$0.99","$62.82","320.00","42","$667.83"
"Sam LaPorta 2023 Select #106 Premier Level Red & Yellow Die-Cut","Raw","887.37","$8.79","$0.99","$9.78 (01/30/2026)","$2.30","$0.99","$18.50","-4.17","23","$52.82"
"Drake Maye 2024 Prizm #2 Prizmatic - Silver","PSA 10","882.76","$256.00","$29.00","$285.00 (02/24/2026)","$134.77","$29.00","$285.00","-27.78","13","$1751.95"
"Drake Maye 2024 Donruss #16 Rated Rookies Retro","Raw","882.14","$19.76","$2.24","$22.00 (03/09/2026)","$17.76","$0.99","$50.00","54.70","1431","$25416.58"
"Drake Maye 2024 Contenders Optic #S-DME Superstars","Raw","876.80","$143.62","$16.38","$160.00 (01/31/2026)","$81.39","$16.38","$250.00","-31.25","11","$895.25"
