Card,Grade,Price Change %,Price Change $,Starting Price,Last Sale,Avg,Min Sale,Max Sale,Volume Change %,# of Sales,Total Sales $
"Chet Holmgren 2022 Prizm Monopoly #63 Silver","Raw","1667.68","$16.51","$0.99","$17.50 (03/07/2026)","$5.88","$0.99","$17.50","-55.88","15","$88.15"
"A'ja Wilson 2020 Prizm WNBA Silver","Raw","1639.39","$16.23","$0.99","$17.22 (12/30/2025)","$13.83","$0.99","$29.99","31.58","25","$345.70"
"Aaliyah Edwards 2024 Prizm WNBA #3 Fractal - Blue","Raw","1626.26","$16.10","$0.99","$17.09 (11/30/2025)","$7.50","$0.99","$17.09","500.00","12","$90.06"
"LeBron James 2023 Hoops #7 High Voltage","Raw","1616.16","$16.00","$0.99","$16.99 (01/11/2026)","$11.78","$0.99","$32.00","-63.04","17","$200.30"
"Paolo Banchero 2023 Prizm Deca #264 Blue","Raw","1580.81","$15.65","$0.99","$16.64 (02/08/2026)","$11.34","$0.99","$19.99","-42.31","15","$170.15"
"Amen Thompson 2023 Select #20 Neon Icon","Raw","1566.67","$15.51","$0.99","$16.50 (02/21/2026)","$3.61","$0.99","$22.50","17.39","27","$97.43"
"Jalen Green 2021 Select #7 Concourse","Raw","1515.19","$17.63","$1.16","$18.79 (02/14/2026)","$1.79","$0.89","$18.79","-13.33","39","$69.67"
"Stephon Castle 2024 Mosaic #267 NBA Debut - Genesis","Raw","1500.00","$75.00","$5.00","$80.00 (01/21/2026)","$112.91","$5.00","$217.61","0.00","34","$3838.85"
"Victor Wembanyama 2023 Phoenix #256 Silver","Raw","1499.20","$18.74","$1.25","$19.99 (03/08/2026)","$9.48","$0.99","$25.00","32.20","156","$1479.04"
"Dylan Harper 2025 Topps Chrome #252 Wave Refractor","Raw","1465.66","$14.51","$0.99","$15.50 (03/09/2026)","$12.89","$0.99","$28.00","0.00","23","$296.36"
"Deni Avdija 2020 Donruss #205 Choice","Raw","1426.09","$16.40","$1.15","$17.55 (02/21/2026)","$4.52","$0.99","$17.55","500.00","18","$81.33"
"Josh Giddey 2021 Donruss #202 Base","Raw","1420.00","$17.75","$1.25","$19.00 (03/03/2026)","$2.67","$0.71","$19.00","154.55","56","$149.30"
"Ja Morant 2019 Select #72 Concourse","Raw","1415.15","$14.01","$0.99","$15.00 (03/07/2026)","$6.27","$0.99","$19.99","-40.70","51","$319.70"
"Jalen Johnson 2021 Prizm #305 Orange Ice","Raw","1415.15","$14.01","$0.99","$15.00 (03/06/2026)","$12.57","$0.99","$28.00","12.07","65","$816.99"
"Egor Demin 2025 Topps #RTO-ED Rise to the Occasion Relics","Raw","1415.15","$14.01","$0.99","$15.00 (02/27/2026)","$3.69","$0.99","$15.00","0.00","40","$147.55"
"Derik Queen 2025 Topps #NL-13 No Limit - Green Rainbow","Raw","1415.15","$14.01","$0.99","$15.00 (02/27/2026)","$16.20","$0.99","$33.00","0.00","15","$242.94"
"Donte DiVincenzo 2018 Prizm #SS-DDV Sensational Signatures","Raw","1415.15","$14.01","$0.99","$15.00 (02/09/2026)","$9.63","$0.99","$27.00","200.00","12","$115.58"
"Kyle Filipowski 2024 Prizm #263 Base","Raw","1415.15","$14.01","$0.99","$15.00 (03/04/2026)","$1.87","$0.68","$15.00","960.00","53","$98.91"
"Rob Dillingham 2024 Select #187 Premier Level White","Raw","1415.15","$14.01","$0.99","$15.00 (02/01/2026)","$14.50","$0.99","$30.00","0.00","22","$318.92"
"Ja Morant 2019 Chronicles #681 Rookies & Stars","PSA 9","1414.14","$14.00","$0.99","$14.99 (02/13/2026)","$9.70","$0.99","$15.50","-8.33","11","$106.73"
"Josh Giddey 2021 Mosaic #265 NBA Debut - Fast Break","Raw","1400.00","$14.00","$1.00","$15.00 (03/09/2026)","$7.39","$1.00","$15.50","140.00","12","$88.65"
"Reed Sheppard 2024 Donruss #202 Red Wedges","Raw","1388.89","$13.75","$0.99","$14.74 (01/09/2026)","$3.76","$0.99","$14.74","0.00","10","$37.63"
"Ja Morant 2019 Prizm Draft Picks #65 Pink Pulsar (Secondary Photo)","Raw","1380.00","$17.25","$1.25","$18.50 (03/06/2026)","$5.86","$0.99","$18.50","20.00","24","$140.60"
"Gradey Dick 2023 Topps Finest #C-10 Centurions","Raw","1313.13","$13.00","$0.99","$13.99 (01/21/2026)","$4.85","$0.99","$14.00","100.00","20","$96.98"
"Sekou Doumbouya 2019 Prizm #261 Base","Raw","1300.00","$13.00","$1.00","$14.00 (01/22/2026)","$3.73","$0.99","$14.00","550.00","13","$48.50"
"Tyrese Maxey 2020 Select #81 Concourse Red White Orange Flash","Raw","1295.35","$16.71","$1.29","$18.00 (03/08/2026)","$4.40","$0.99","$18.00","-2.04","48","$211.23"
"Reed Sheppard 2024 Prizm #268 Wave","Raw","1263.64","$12.51","$0.99","$13.50 (03/05/2026)","$5.66","$0.99","$13.50","0.00","23","$130.27"
"Anthony Black 2023 Obsidian #7 Equinox","Raw","1263.64","$12.51","$0.99","$13.50 (02/10/2026)","$6.39","$0.99","$14.27","15.38","15","$95.85"
"Jalen Johnson 2021 Prizm #305 Pink Ice","Raw","1263.64","$12.51","$0.99","$13.50 (03/07/2026)","$10.65","$0.99","$21.96","72.41","50","$532.49"
"JuJu Watkins 2024 Bowman U Now #11 Base (Print Run: 3,237)","Raw","1232.89","$27.74","$2.25","$29.99 (03/01/2026)","$7.78","$0.99","$29.99","7.14","30","$233.47"
"Nika Muhl 2024 Prizm WNBA #146 Rookie Variation - Red","Raw","1232.67","$18.49","$1.50","$19.99 (01/04/2026)","$8.62","$1.50","$20.50","300.00","28","$241.35"
"Derik Queen 2025 Topps #RTS-13 Rise to Stardom - Rainbow Foilboard","Raw","1223.84","$18.48","$1.51","$19.99 (03/06/2026)","$3.10","$0.99","$19.99","0.00","31","$96.08"
"Stephen Curry 2019 Prizm #98 Base","Raw","1218.18","$12.06","$0.99","$13.05 (03/08/2026)","$2.88","$0.93","$20.00","42.31","111","$319.47"
"Scoot Henderson 2023 Mosaic #275 City Edition - Green","Raw","1213.13","$12.01","$0.99","$13.00 (02/26/2026)","$2.73","$0.99","$13.00","-68.29","13","$35.47"
"LeBron James 2020 Mosaic #247 National Pride - Red","Raw","1212.12","$12.00","$0.99","$12.99 (03/07/2026)","$8.96","$0.99","$18.00","125.00","18","$161.31"
"John Collins 2017 Prizm #109 Autographs","Raw","1212.12","$12.00","$0.99","$12.99 (03/07/2026)","$9.64","$0.99","$18.39","80.00","18","$173.47"
"Scoot Henderson 2023 Select #77 Concourse Blue Cracked Ice","Raw","1200.00","$12.00","$1.00","$13.00 (03/08/2026)","$2.61","$0.99","$15.00","-76.55","34","$88.71"
"Paul George 2012 Prizm #30 Base","Raw","1199.00","$11.99","$1.00","$12.99 (03/05/2026)","$6.73","$0.99","$23.00","50.00","24","$161.46"
"Donte DiVincenzo 2018 Prizm #RS-DDV Rookie Signatures","Raw","1179.20","$14.74","$1.25","$15.99 (03/07/2026)","$10.83","$1.25","$17.49","0.00","15","$162.44"
"Dereck Lively II 2023 Court Kings #6 Self Expression","Raw","1175.76","$11.64","$0.99","$12.63 (12/28/2025)","$8.43","$0.99","$24.99","-85.33","11","$92.75"
"Jalen Brunson 2018 Select #8 Concourse Silver","Raw","1163.64","$11.52","$0.99","$12.51 (02/01/2026)","$15.25","$0.99","$30.00","-12.50","21","$320.20"
"Kyshawn George 2024 Mosaic #256 NBA Debut - Fast Break Blue","Raw","1162.63","$11.51","$0.99","$12.50 (02/22/2026)","$6.17","$0.99","$13.50","0.00","13","$80.18"
"Gradey Dick 2023 Contenders Optic #3 First Class Ticket","Raw","1162.63","$11.51","$0.99","$12.50 (02/14/2026)","$4.54","$0.99","$12.50","175.00","11","$49.95"
"Stephen Curry 2023 Prizm #119 Blue Wave","Raw","1141.18","$48.50","$4.25","$52.75 (02/18/2026)","$26.45","$4.25","$55.00","-12.50","14","$370.26"
"Ace Bailey 2025 Topps Chrome #INS-15 Instinct","Raw","1128.64","$22.46","$1.99","$24.45 (03/09/2026)","$2.91","$0.99","$24.45","0.00","139","$405.04"
"LeBron James 2018 Prizm #6 Green","Raw","1126.99","$18.37","$1.63","$20.00 (02/15/2026)","$7.21","$1.63","$20.50","0.00","20","$144.21"
"Tyler Herro 2019 Mosaic #223 Green","Raw","1112.12","$11.01","$0.99","$12.00 (02/27/2026)","$4.80","$0.99","$16.88","-17.65","14","$67.15"
"Reed Sheppard 2024 Prizm #6 Deep Space - Blue Pulsar","Raw","1112.12","$11.01","$0.99","$12.00 (12/21/2025)","$11.37","$0.99","$17.49","0.00","12","$136.47"
"Chet Holmgren 2022 Select #196 Premier Level Blue Cracked Ice","Raw","1112.12","$11.01","$0.99","$12.00 (01/31/2026)","$3.49","$0.99","$12.00","-50.00","19","$66.23"
"Bol Bol 2019 Prizm #282 Silver","Raw","1112.12","$11.01","$0.99","$12.00 (02/20/2026)","$4.60","$0.99","$12.00","-69.05","13","$59.81"
"Bronny James Jr. 2024 Revolution #118 Fractal","Raw","1100.00","$13.75","$1.25","$15.00 (02/14/2026)","$3.60","$0.99","$21.00","0.00","20","$71.91"
"Victor Wembanyama 2023 Hoops #26 Now Playing","Raw","1089.39","$10.79","$0.99","$11.78 (03/08/2026)","$7.20","$0.99","$20.00","-78.55","74","$532.64"
"Kon Knueppel 2025 Topps Holiday #H164 Blue Metallic Glitter","Raw","1066.67","$32.00","$3.00","$35.00 (03/09/2026)","$14.26","$0.99","$43.00","0.00","75","$1069.60"
"Stephen Curry 2012 Select #39 Base","Raw","1064.65","$10.54","$0.99","$11.53 (03/01/2026)","$10.23","$0.99","$28.00","23.40","58","$593.05"
"Cam Whitmore 2023 Prizm #129 Green","Raw","1061.62","$10.51","$0.99","$11.50 (12/03/2025)","$3.68","$0.99","$11.50","-89.77","18","$66.32"
"Jabari Smith Jr. 2022 Optic #240 Base","Raw","1060.41","$15.54","$1.47","$17.00 (02/27/2026)","$3.03","$0.99","$17.00","-72.22","10","$30.30"
"Anthony Edwards 2020 Mosaic #252 National Pride - Green","Raw","1060.00","$13.25","$1.25","$14.50 (03/09/2026)","$12.59","$1.25","$59.99","-60.78","91","$1145.81"
"Ben Sheppard 2023 Prizm #172 Silver","Raw","1050.00","$10.50","$1.00","$11.50 (02/28/2026)","$2.14","$0.99","$11.50","-59.43","43","$92.15"
"Tyler Herro 2019 Optic #172 Hyper Pink","Raw","1044.27","$13.68","$1.31","$14.99 (02/12/2026)","$4.94","$0.99","$15.00","-45.24","23","$113.51"
"Stephen Curry 2019 Optic #4 Splash! - Holo","Raw","1024.03","$13.21","$1.29","$14.50 (03/08/2026)","$9.38","$0.99","$32.00","36.36","30","$281.41"
"Giannis Antetokounmpo 2019 Mosaic #75 Base","Raw","1017.32","$18.21","$1.79","$20.00 (02/16/2026)","$5.17","$0.99","$20.00","-37.50","10","$51.67"
"Angel Reese 2024 Prizm Draft Picks #38 Red Pulsar","Raw","1011.11","$10.01","$0.99","$11.00 (12/25/2025)","$6.22","$0.99","$11.00","1500.00","16","$99.48"
"LeBron James 2019 Prizm #129 Base","Raw","1011.11","$10.01","$0.99","$11.00 (03/07/2026)","$6.43","$0.99","$30.00","26.77","161","$1035.01"
"Kamilla Cardoso 2024 Prizm Monopoly WNBA #2 Silver","Raw","1011.11","$10.01","$0.99","$11.00 (10/02/2025)","$3.34","$0.99","$11.00","42.86","10","$33.36"
"Tyrese Maxey 2020 Select #81 Concourse Tri-Color","Raw","1010.10","$10.00","$0.99","$10.99 (02/27/2026)","$4.43","$0.99","$10.99","-22.58","24","$106.22"
"A'ja Wilson 2024 Prizm WNBA #86 Blue","Raw","1001.01","$9.91","$0.99","$10.90 (03/07/2026)","$5.79","$0.99","$15.50","866.67","29","$167.86"
"Anfernee Simons 2018 Prizm #61 Green","Raw","999.50","$10.00","$1.00","$11.00 (02/03/2026)","$6.38","$1.00","$24.00","20.00","18","$114.76"
"Luka Doncic 2019 Prizm #22 Fireworks","Raw","999.00","$9.99","$1.00","$10.99 (02/17/2026)","$4.43","$1.00","$16.78","-38.89","11","$48.71"
"Kevin Durant 2025 Topps Chrome #UV-3 Ultraviolet All-Stars","Raw","986.96","$197.49","$20.01","$217.50 (03/08/2026)","$247.81","$20.01","$425.00","0.00","29","$7186.49"
"Devin Vassell 2020 Optic #161 Base","Raw","980.81","$9.71","$0.99","$10.70 (03/07/2026)","$1.70","$0.99","$10.70","0.00","20","$34.09"
"Onyeka Okongwu 2020 Contenders #107 Rookie Ticket Auto (Facing Forward)","Raw","980.00","$12.25","$1.25","$13.50 (12/27/2025)","$7.29","$0.99","$15.00","25.00","10","$72.94"
"Brandon Miller 2023 Select #80 Concourse Blue Retail","Raw","979.14","$13.61","$1.39","$15.00 (03/05/2026)","$2.28","$0.68","$16.50","-63.64","60","$137.07"
"Cason Wallace 2023 Select #88 Concourse White","Raw","970.37","$9.61","$0.99","$10.60 (02/22/2026)","$7.21","$0.99","$15.00","-42.11","11","$79.30"
"Isaiah Stewart 2020 Prizm #254 Red","Raw","960.61","$9.51","$0.99","$10.50 (01/24/2026)","$5.69","$0.99","$10.50","66.67","10","$56.90"
"Yang Hansen 2025 Topps #NL-16 No Limit - Green Rainbow","Raw","960.61","$9.51","$0.99","$10.50 (12/29/2025)","$9.94","$0.99","$25.00","0.00","12","$119.30"
"Jaime Jaquez Jr. 2023 Prizm #137 Pink Ice","Raw","960.61","$9.51","$0.99","$10.50 (02/28/2026)","$2.42","$0.98","$15.00","-87.78","49","$118.67"
"Brandon Miller 2023 Prizm #4 Instant Impact - Green","Raw","960.61","$9.51","$0.99","$10.50 (03/06/2026)","$4.87","$0.99","$15.00","-86.25","11","$53.54"
"Jaime Jaquez Jr. 2023 Contenders Optic #18 First Class Ticket","Raw","960.61","$9.51","$0.99","$10.50 (02/14/2026)","$4.71","$0.99","$10.50","100.00","12","$56.56"
"Scottie Barnes 2021 Prizm #320 Hyper","Raw","951.20","$11.89","$1.25","$13.14 (02/22/2026)","$6.11","$1.25","$13.14","-45.00","11","$67.17"
"Isaiah Collier 2024 Prizm #227 Fast Break","Raw","950.00","$9.50","$1.00","$10.50 (02/25/2026)","$3.59","$0.99","$10.50","0.00","11","$39.44"
"Kyshawn George 2024 Select #85 Concourse Blue Wave","Raw","950.00","$9.50","$1.00","$10.50 (02/24/2026)","$5.72","$1.00","$15.50","0.00","15","$85.75"
"Stephen Curry 2021 Mosaic #247 National Pride","Raw","940.00","$11.75","$1.25","$13.00 (03/04/2026)","$3.12","$0.50","$15.50","-6.90","27","$84.12"
"Brandon Miller 2023 Contenders Optic #15 Playing the Numbers Game","Raw","927.48","$28.01","$3.02","$31.03 (11/24/2025)","$7.06","$0.99","$31.03","11.11","10","$70.56"
"Tyrese Haliburton 2020 Select #289 Courtside Blue Retail","Raw","910.10","$9.01","$0.99","$10.00 (12/06/2025)","$5.38","$0.99","$23.00","20.83","29","$155.98"
"Bronny James Jr. 2023 Bowman Chrome University #95 Refractor (1st)","Raw","910.10","$9.01","$0.99","$10.00 (02/14/2026)","$3.42","$0.99","$10.00","-91.01","16","$54.75"
"Ace Bailey 2025 Topps Chrome #BD-24 Ball of Duty - Aqua Refractor","Raw","910.10","$9.01","$0.99","$10.00 (03/05/2026)","$11.73","$0.99","$20.00","0.00","15","$175.97"
"Deni Avdija 2020 Prizm #290 Orange Ice","Raw","910.10","$9.01","$0.99","$10.00 (03/06/2026)","$9.24","$0.99","$21.50","491.67","71","$656.38"
"Brandon Miller 2023 Optic #3 Express Lane - Purple","Raw","910.10","$9.01","$0.99","$10.00 (02/28/2026)","$2.35","$0.95","$10.00","-80.21","19","$44.68"
"Tyrese Haliburton 2020 Prizm #262 Ruby Wave","Raw","910.10","$9.01","$0.99","$10.00 (03/02/2026)","$13.17","$0.99","$33.00","53.85","100","$1317.12"
"Josh Giddey 2021 Revolution #111 Astro","Raw","909.09","$9.00","$0.99","$9.99 (02/01/2026)","$2.91","$0.99","$9.99","100.00","12","$34.91"
"Luka Doncic 2019 Prizm #22 Fireworks - Fast Break","Raw","909.09","$9.00","$0.99","$9.99 (02/28/2026)","$4.00","$0.99","$9.99","-37.50","10","$40.05"
"Egor Demin 2025 Topps #NL-8 No Limit - Blue Rainbow","Raw","909.09","$9.00","$0.99","$9.99 (03/05/2026)","$5.15","$0.99","$19.99","0.00","17","$87.53"
"Kamilla Cardoso 2024 Prizm WNBA #93 Pulsar","Raw","907.07","$8.98","$0.99","$9.97 (02/10/2026)","$5.71","$0.99","$13.49","640.00","37","$211.29"
"Scottie Barnes 2021 Prizm #320 Red Ice","Raw","900.00","$9.00","$1.00","$10.00 (03/05/2026)","$5.78","$0.99","$16.64","-44.44","40","$231.32"
"Alexandre Sarr 2024 Select #274 Courtside Silver","Raw","900.00","$9.00","$1.00","$10.00 (02/27/2026)","$12.25","$1.00","$22.27","0.00","10","$122.50"
"Cade Cunningham 2021 Select #11 Concourse Red Wave","Raw","900.00","$9.00","$1.00","$10.00 (03/01/2026)","$8.00","$1.00","$21.00","54.55","34","$272.15"
"Aaron Nesmith 2020 Optic #164 Rated Rookie Signatures - Holo","Raw","900.00","$13.50","$1.50","$15.00 (03/09/2026)","$21.32","$1.50","$39.99","500.00","12","$255.80"
"Victor Wembanyama 2024 Mosaic #31 Fast Break","Raw","899.20","$11.24","$1.25","$12.49 (02/22/2026)","$8.19","$1.25","$13.75","0.00","17","$139.30"
"Scoot Henderson 2023 Select #77 Concourse Tectonic","Raw","899.00","$8.99","$1.00","$9.99 (03/02/2026)","$2.78","$0.99","$18.00","-84.71","26","$72.25"
"Coby White 2019 Prizm #253 Silver","Raw","899.00","$8.99","$1.00","$9.99 (03/03/2026)","$8.24","$0.99","$24.15","-12.64","76","$626.44"
"Tyrese Haliburton 2020 Mosaic #264 NBA Debut - Red Wave","Raw","899.00","$8.99","$1.00","$9.99 (03/01/2026)","$4.94","$1.00","$11.50","-18.42","31","$153.04"
"Jacy Sheldon 2024 Prizm WNBA #141 Rookie Variation - Blue","Raw","899.00","$8.99","$1.00","$9.99 (03/03/2026)","$7.19","$0.99","$16.00","220.00","16","$115.03"
"Khaman Maluach 2025 Topps #DD-40 The Daily Dribble - Green Rainbow","Raw","896.00","$11.20","$1.25","$12.45 (02/28/2026)","$8.43","$1.25","$13.51","0.00","10","$84.28"
"Jalen Duren 2022 Select #98 Concourse Red","Raw","888.80","$11.11","$1.25","$12.36 (03/06/2026)","$7.21","$1.25","$12.36","180.00","14","$100.97"
"Jonathan Kuminga 2021 Optic #190 Holo","Raw","877.78","$19.75","$2.25","$22.00 (03/02/2026)","$3.41","$0.99","$22.00","-37.65","53","$180.75"
"Anthony Edwards 2020 Select #61 Concourse Silver","Raw","874.84","$13.91","$1.59","$15.50 (03/08/2026)","$15.01","$1.59","$41.00","-48.81","172","$2581.43"
"Ja Morant 2023 Mosaic #1 Storm Chasers","Raw","859.60","$8.51","$0.99","$9.50 (02/13/2026)","$7.88","$0.99","$17.99","-84.27","14","$110.29"
"Stephen Curry 2020 Mosaic #175 Red Wave","Raw","859.60","$8.51","$0.99","$9.50 (03/08/2026)","$4.18","$0.99","$15.00","64.29","23","$96.11"
"Audi Crooks 2024 Bowman Best University #B24-AC Best of 2024 Autographs - Green Mini-Diamond Refractor","Raw","856.40","$60.89","$7.11","$68.00 (02/05/2026)","$30.12","$1.00","$90.00","0.00","31","$933.69"
"Scoot Henderson 2023 Optic #15 Splash! - Purple","Raw","850.00","$8.50","$1.00","$9.50 (03/03/2026)","$2.05","$0.99","$9.50","-79.80","20","$40.94"
"Keyonte George 2023 Select #75 Concourse Blue Scope","Raw","847.47","$8.39","$0.99","$9.38 (02/01/2026)","$4.56","$0.99","$10.00","-52.38","10","$45.57"
"Tyrese Maxey 2020 Hoops #207 Blue","Raw","838.38","$8.30","$0.99","$9.29 (03/05/2026)","$3.47","$0.99","$12.00","10.00","11","$38.12"
"LeBron James 2023 Mosaic #278 City Edition - Green","Raw","834.34","$8.26","$0.99","$9.25 (03/09/2026)","$2.74","$0.99","$10.00","-27.27","56","$153.18"
"Noa Essengue 2025 Topps #212 Base","Raw","822.46","$13.37","$1.63","$14.99 (02/24/2026)","$2.17","$0.95","$22.00","0.00","55","$119.30"
"Keldon Johnson 2019 Optic #186 Holo","PSA 10","821.54","$26.70","$3.25","$29.95 (02/07/2026)","$14.67","$3.25","$35.00","42.86","10","$146.70"
"Kemba Walker 2012 Past & Present #190 Base","Raw","820.00","$10.25","$1.25","$11.50 (03/09/2026)","$2.70","$0.99","$11.50","275.00","15","$40.45"
"Scoot Henderson 2023 Prizm Monopoly #75 Base","Raw","809.09","$8.01","$0.99","$9.00 (02/27/2026)","$2.21","$0.72","$9.00","177.78","25","$55.18"
"Tyrese Haliburton 2020 Mosaic #258 National Pride - Reactive Yellow","Raw","809.09","$8.01","$0.99","$9.00 (12/04/2025)","$4.64","$0.99","$9.99","-20.69","23","$106.67"
"Audi Crooks 2024 Bowman Chrome University #9 Purple Refractor (1st)","Raw","809.09","$8.01","$0.99","$9.00 (02/23/2026)","$6.02","$0.99","$19.50","0.00","31","$186.50"
"LeBron James 2016 Studio #136 Studio Edition","Raw","804.04","$7.96","$0.99","$8.95 (02/09/2026)","$7.30","$0.99","$16.06","-34.62","17","$124.16"
"Nickeil Alexander-Walker 2019 Prizm #263 Silver","Raw","800.00","$8.00","$1.00","$9.00 (03/01/2026)","$3.58","$0.80","$15.00","150.00","75","$268.74"
"Deandre Ayton 2018 Prizm #279 Hyper","Raw","800.00","$8.00","$1.00","$9.00 (03/08/2026)","$4.44","$0.99","$12.99","266.67","11","$48.81"
"Keyonte George 2023 Select #75 Concourse Silver","Raw","800.00","$8.00","$1.00","$9.00 (03/05/2026)","$1.97","$0.99","$15.00","-58.94","62","$121.86"
"Tre Johnson III 2025 Topps #206 Gold","Raw","799.00","$7.99","$1.00","$8.99 (03/01/2026)","$8.79","$1.00","$20.00","0.00","51","$448.30"
"Obi Toppin 2020 Optic #158 Holo","Raw","796.40","$8.84","$1.11","$9.95 (03/04/2026)","$1.90","$0.99","$9.95","13.64","25","$47.47"
"Kon Knueppel 2025 Topps Chrome #INS-14 Instinct","Raw","784.49","$10.20","$1.30","$11.50 (03/09/2026)","$5.30","$0.99","$24.00","0.00","530","$2807.44"
"Jared McCain 2024 Prizm #222 Green Ice","Raw","782.83","$7.75","$0.99","$8.74 (03/02/2026)","$12.23","$0.99","$35.00","0.00","53","$648.26"
"Tyrese Haliburton 2020 Mosaic #204 Silver","Raw","780.00","$9.75","$1.25","$11.00 (02/19/2026)","$5.74","$0.99","$15.50","-32.84","45","$258.23"
"Kon Knueppel 2025 Topps #FF-KK Franchise Fabrics","Raw","775.00","$62.00","$8.00","$70.00 (03/09/2026)","$24.89","$0.99","$75.00","0.00","260","$6471.58"
"Aaliyah Edwards 2024 Prizm WNBA #70 Orange","Raw","772.73","$21.25","$2.75","$24.00 (02/10/2026)","$11.89","$2.75","$24.00","600.00","14","$166.43"
"Keyonte George 2023 One and One #124 Base","Raw","765.38","$49.75","$6.50","$56.25 (03/02/2026)","$16.52","$5.00","$56.25","10.00","22","$363.51"
"Anthony Black 2023 Court Kings #136 Rookies III","Raw","761.33","$22.84","$3.00","$25.84 (02/24/2026)","$11.55","$3.00","$25.84","-64.86","13","$150.20"
"Bennedict Mathurin 2022 Select #79 Concourse Tri-Color","Raw","758.59","$7.51","$0.99","$8.50 (02/23/2026)","$1.91","$0.99","$8.50","116.67","13","$24.88"
