Card,Grade,Price Change %,Price Change $,Starting Price,Last Sale,Avg,Min Sale,Max Sale,Volume Change %,# of Sales,Total Sales $
"LaMelo Ball 2020 Prizm #278 Red Ice","Raw","1342.31","$13.96","$1.04","$15.00 (02/23/2026)","$12.58","$1.04","$23.53","-34.38","21","$264.27"
"LaMelo Ball 2020 Prizm Draft Picks #83 Crusade","PSA 9","1340.00","$16.75","$1.25","$18.00 (02/20/2026)","$5.68","$1.25","$18.00","57.14","11","$62.49"
"Angel Reese 2024 Prizm WNBA #147 Rookie Variation - Ice","Raw","1306.25","$20.90","$1.60","$22.50 (03/07/2026)","$4.57","$0.99","$22.50","-69.45","201","$918.50"
"Amen Thompson 2023 Optic #2 The Rookies","Raw","1249.70","$20.62","$1.65","$22.27 (02/13/2026)","$3.69","$0.99","$22.27","-21.43","11","$40.62"
"Derik Queen 2025 Topps #RTS-13 Rise to Stardom - Rainbow Foilboard","Raw","1223.84","$18.48","$1.51","$19.99 (03/06/2026)","$3.10","$0.99","$19.99","0.00","31","$96.08"
"Luka Doncic 2019 Prizm #75 Base","Raw","1218.18","$12.06","$0.99","$13.05 (03/08/2026)","$4.20","$0.99","$22.00","91.11","86","$361.62"
"Caitlin Clark 2024 Panini Instant WNBA #198 Base (Print Run: 15,219)","Raw","1212.79","$12.01","$0.99","$13.00 (02/28/2026)","$12.63","$0.99","$25.00","-56.55","73","$921.83"
"Zion Williamson 2019 Chronicles #169 Playbook","PSA 9","1204.04","$11.92","$0.99","$12.91 (03/02/2026)","$6.20","$0.99","$12.91","71.43","12","$74.45"
"Kyshawn George 2024 Mosaic #256 NBA Debut - Fast Break Blue","Raw","1162.63","$11.51","$0.99","$12.50 (02/22/2026)","$6.17","$0.99","$13.50","0.00","13","$80.18"
"Darius Garland 2019 Prizm #288 Base","Raw","1162.12","$11.51","$0.99","$12.50 (03/02/2026)","$4.71","$0.99","$15.00","-49.02","26","$122.35"
"RJ Barrett 2019 Optic #178 Base","PSA 10","1140.00","$14.25","$1.25","$15.50 (03/04/2026)","$7.37","$0.99","$15.50","-5.71","33","$243.12"
"Isaiah Collier 2024 Select #178 Premier Level White Wave","Raw","1138.78","$16.74","$1.47","$18.21 (03/06/2026)","$7.24","$1.47","$18.21","300.00","12","$86.91"
"Ace Bailey 2025 Topps Chrome #INS-15 Instinct","Raw","1128.64","$22.46","$1.99","$24.45 (03/09/2026)","$2.91","$0.99","$24.45","0.00","139","$405.04"
"Kon Knueppel 2024 Bowman Chrome University #48 X-Fractor (1st)","Raw","1100.00","$13.75","$1.25","$15.00 (03/08/2026)","$8.63","$1.25","$25.00","-34.78","60","$517.70"
"Anthony Edwards 2020 Prizm #3 Emergent - Silver","Raw","1097.60","$13.72","$1.25","$14.97 (03/08/2026)","$8.49","$0.99","$19.95","-14.00","43","$364.86"
"Isaiah Collier 2024 Prizm #227 Base","Raw","1076.47","$7.32","$0.68","$8.00 (03/07/2026)","$2.10","$0.68","$8.00","-44.44","15","$31.44"
"Victor Wembanyama 2023 Prizm Draft Picks #2 Variation","Raw","1071.43","$18.75","$1.75","$20.50 (02/21/2026)","$7.80","$1.75","$20.50","30.00","13","$101.39"
"Kon Knueppel 2025 Topps Holiday #H164 Blue Metallic Glitter","Raw","1066.67","$32.00","$3.00","$35.00 (03/09/2026)","$14.26","$0.99","$43.00","0.00","75","$1069.60"
"Kon Knueppel 2024 Bowman Chrome University #48 Refractor (1st)","Raw","1066.50","$16.00","$1.50","$17.50 (03/08/2026)","$6.47","$0.99","$25.00","-1.25","79","$511.01"
"Stephen Curry 2012 Select #39 Base","Raw","1064.65","$10.54","$0.99","$11.53 (03/01/2026)","$11.62","$0.99","$28.00","-6.90","27","$313.81"
"Victor Wembanyama 2023 Prizm Draft Picks #2 Base","PSA 9","1055.56","$23.75","$2.25","$26.00 (03/09/2026)","$16.76","$0.99","$35.63","44.83","84","$1408.21"
"Brandon Miller 2023 Mosaic #252 NBA Debut - Reactive Blue","Raw","1029.03","$15.95","$1.55","$17.50 (03/09/2026)","$2.65","$0.99","$17.50","-12.50","14","$37.08"
"LeBron James 2018 Prizm #6 Base","Raw","1021.50","$10.93","$1.07","$12.00 (03/05/2026)","$2.45","$0.90","$20.00","83.05","108","$264.49"
"Brandon Miller 2023 Court Kings #5 Self Expression","Raw","999.00","$9.99","$1.00","$10.99 (03/03/2026)","$7.62","$1.00","$12.04","-9.09","10","$76.23"
"Ben Sheppard 2023 Prizm #172 Silver","Raw","974.77","$10.43","$1.07","$11.50 (02/28/2026)","$2.71","$0.99","$11.50","-44.44","15","$40.65"
"Yang Hansen 2025 Topps #NL-16 No Limit - Green Rainbow","Raw","960.61","$9.51","$0.99","$10.50 (12/29/2025)","$9.94","$0.99","$25.00","0.00","12","$119.30"
"Cameron Johnson 2019 Prizm #257 Base","Raw","960.61","$9.51","$0.99","$10.50 (03/09/2026)","$2.38","$0.99","$10.50","-47.37","10","$23.79"
"Scottie Barnes 2021 Prizm #320 Ruby Wave","Raw","951.00","$9.51","$1.00","$10.51 (03/06/2026)","$7.65","$0.99","$11.73","45.45","16","$122.37"
"Kyshawn George 2024 Select #85 Concourse Blue Wave","Raw","950.00","$9.50","$1.00","$10.50 (02/24/2026)","$5.72","$1.00","$15.50","0.00","15","$85.75"
"Yuki Kawamura 2024 Mosaic #265 NBA Debut","Raw","950.00","$9.50","$1.00","$10.50 (02/25/2026)","$1.92","$0.99","$10.50","50.00","18","$34.57"
"Kiki Iriafen 2024 Bowman Chrome University #47 Base (1st)","Raw","935.35","$9.26","$0.99","$10.25 (02/18/2026)","$1.53","$0.50","$10.25","-71.29","29","$44.37"
"Austin Reaves 2021 Revolution #132 Astro","Raw","929.00","$9.29","$1.00","$10.29 (02/28/2026)","$7.47","$1.00","$17.00","450.00","11","$82.18"
"Stephen Curry 2023 Mosaic #276 City Edition - Green","Raw","916.04","$17.13","$1.87","$19.00 (03/07/2026)","$4.49","$0.99","$19.00","33.33","24","$107.74"
"Ace Bailey 2025 Topps Chrome #BD-24 Ball of Duty - Aqua Refractor","Raw","910.10","$9.01","$0.99","$10.00 (03/05/2026)","$11.73","$0.99","$20.00","0.00","15","$175.97"
"Stephon Castle 2024 Mosaic #290 City Edition - Fast Break","Raw","910.10","$9.01","$0.99","$10.00 (02/26/2026)","$5.88","$0.99","$17.00","144.44","22","$129.43"
"Jalen Johnson 2021 Select #200 Premier Level Orange Flash","Raw","910.10","$9.01","$0.99","$10.00 (03/05/2026)","$3.92","$0.99","$10.00","333.33","13","$50.99"
"Scottie Barnes 2021 Prizm #320 Red Ice","Raw","910.10","$9.01","$0.99","$10.00 (03/05/2026)","$5.66","$0.99","$10.00","190.00","29","$164.13"
"Isaiah Collier 2024 Mosaic #222 Purple Fluorescent","Raw","910.10","$9.01","$0.99","$10.00 (02/22/2026)","$4.50","$0.99","$10.00","450.00","11","$49.45"
"Deni Avdija 2020 Prizm #290 Ruby Wave","Raw","909.09","$9.00","$0.99","$9.99 (03/05/2026)","$10.07","$0.99","$19.99","50.00","57","$574.22"
"Egor Demin 2025 Topps #NL-8 No Limit - Blue Rainbow","Raw","909.09","$9.00","$0.99","$9.99 (03/05/2026)","$5.15","$0.99","$19.99","0.00","17","$87.53"
"Jalen Johnson 2021 Prizm #305 Ice","PSA 9","900.00","$20.25","$2.25","$22.50 (03/08/2026)","$24.09","$2.25","$45.00","250.00","14","$337.22"
"Stephen Curry 2022 Optic #10 My House","Raw","900.00","$8.91","$0.99","$9.90 (03/03/2026)","$2.60","$0.99","$15.00","36.00","34","$88.37"
"Victor Wembanyama 2024 Prizm #2 Fireworks","Raw","900.00","$9.00","$1.00","$10.00 (03/08/2026)","$3.42","$0.99","$11.04","-50.00","47","$160.75"
"Kyshawn George 2024 Mosaic #256 NBA Debut - Silver","Raw","900.00","$9.00","$1.00","$10.00 (01/29/2026)","$2.26","$0.99","$10.00","533.33","19","$43.03"
"Kon Knueppel 2024 Bowman Chrome University #48 Purple Refractor (1st)","Raw","899.83","$26.99","$3.00","$29.99 (03/07/2026)","$16.56","$1.25","$35.00","-17.86","23","$380.78"
"Jalen Duren 2022 Prizm #239 Red Ice","Raw","899.23","$11.69","$1.30","$12.99 (03/06/2026)","$7.85","$0.99","$19.99","362.50","37","$290.61"
"Brandon Miller 2023 Crown Royale #94 Base","Raw","899.00","$8.99","$1.00","$9.99 (03/06/2026)","$3.79","$0.99","$9.99","9.09","12","$45.44"
"Luka Doncic 2018 Status #16 Factions","Raw","896.02","$22.49","$2.51","$25.00 (03/07/2026)","$16.10","$2.51","$25.00","150.00","10","$160.99"
"Khaman Maluach 2025 Topps #DD-40 The Daily Dribble - Green Rainbow","Raw","896.00","$11.20","$1.25","$12.45 (02/28/2026)","$8.43","$1.25","$13.51","0.00","10","$84.28"
"Victor Wembanyama 2024 Prizm #172 Hyper","Raw","883.84","$8.75","$0.99","$9.74 (02/26/2026)","$4.18","$0.99","$10.00","-73.17","22","$92.07"
"Reed Sheppard 2024 Select #181 Premier Level Orange","Raw","870.71","$12.19","$1.40","$13.59 (03/09/2026)","$3.47","$0.99","$13.59","116.67","13","$45.07"
"Kobe Bryant 2018 Prizm #15 Silver","Raw","869.73","$47.84","$5.50","$53.34 (03/03/2026)","$46.59","$5.50","$85.00","5.56","57","$2655.53"
"Mitchell Robinson 2018 Optic #163 Base","Raw","862.96","$11.65","$1.35","$13.00 (02/19/2026)","$2.60","$0.95","$13.00","0.00","11","$28.62"
"LaMelo Ball 2020 Prizm #278 Pink Ice","Raw","859.60","$8.51","$0.99","$9.50 (03/08/2026)","$12.31","$0.99","$19.95","4.17","25","$307.79"
"Scoot Henderson 2023 Optic #15 Splash! - Purple","Raw","859.60","$8.51","$0.99","$9.50 (03/03/2026)","$2.68","$0.99","$9.50","42.86","10","$26.77"
"Tyrese Maxey 2020 Mosaic #203 Silver","Raw","859.60","$8.51","$0.99","$9.50 (03/02/2026)","$4.01","$0.99","$10.00","184.62","37","$148.32"
"Syla Swords 2024 Bowman U Now #3 Base (Print Run: 1,939)","PSA 10","856.64","$19.36","$2.26","$21.62 (02/19/2026)","$12.63","$2.26","$34.97","-11.11","16","$202.00"
"Keyonte George 2023 Prizm #127 Blue Wave","Raw","849.49","$8.41","$0.99","$9.40 (02/20/2026)","$14.77","$0.99","$32.00","200.00","21","$310.13"
"Bronny James Jr. 2024 Prizm Draft Picks #86 Purple Wave","Raw","845.00","$8.45","$1.00","$9.45 (01/29/2026)","$2.92","$1.00","$9.45","-81.43","13","$38.00"
"Matas Buzelis 2024 Hoops #241 Premium Silver","Raw","834.07","$15.18","$1.82","$17.00 (12/04/2025)","$6.49","$0.99","$17.00","-68.75","10","$64.94"
"Noa Essengue 2025 Topps #212 Base","Raw","822.46","$13.37","$1.63","$14.99 (02/24/2026)","$2.17","$0.95","$22.00","0.00","55","$119.30"
"Michael Porter Jr. 2018 Prizm #32 Base","PSA 10","820.00","$10.25","$1.25","$11.50 (03/07/2026)","$9.80","$1.25","$20.00","16.30","107","$1048.29"
"Keyonte George 2023 Select #75 Concourse Silver","Raw","809.09","$8.01","$0.99","$9.00 (03/05/2026)","$2.15","$0.99","$15.00","354.55","50","$107.57"
"LaMelo Ball 2020 Mosaic #202 Reactive Blue","Raw","800.00","$32.00","$4.00","$36.00 (03/05/2026)","$8.69","$2.30","$36.00","31.25","21","$182.44"
"Miles McBride 2021 Prizm #283 Purple Wave","Raw","800.00","$8.00","$1.00","$9.00 (01/17/2026)","$3.59","$1.00","$9.00","140.00","12","$43.12"
"Tre Johnson III 2025 Topps #206 Gold","Raw","799.00","$7.99","$1.00","$8.99 (03/01/2026)","$8.79","$1.00","$20.00","0.00","51","$448.30"
"Brandon Miller 2023 Select #80 Concourse Blue Retail","Raw","798.20","$13.33","$1.67","$15.00 (03/05/2026)","$2.66","$0.68","$16.50","14.81","31","$82.43"
"De'Andre Hunter 2019 Prizm #251 Silver","PSA 9","792.31","$25.75","$3.25","$29.00 (03/08/2026)","$8.71","$1.25","$50.00","30.00","13","$113.25"
"Kon Knueppel 2025 Topps Chrome #INS-14 Instinct","Raw","784.49","$10.20","$1.30","$11.50 (03/09/2026)","$5.30","$0.99","$24.00","0.00","530","$2807.44"
"Kon Knueppel 2025 Topps #FF-KK Franchise Fabrics","Raw","775.00","$62.00","$8.00","$70.00 (03/09/2026)","$24.89","$0.99","$75.00","0.00","260","$6471.58"
"Victor Wembanyama 2024 Mosaic #31 Fast Break Red","Raw","774.60","$97.29","$12.56","$109.85 (03/02/2026)","$28.94","$12.56","$109.85","225.00","13","$376.25"
"Victor Wembanyama 2023 Select #9 Rookie Revolution","Raw","765.00","$9.56","$1.25","$10.81 (03/08/2026)","$7.58","$1.25","$15.00","55.38","101","$765.55"
"Desmond Bane 2020 Prizm #297 Red Ice","Raw","758.59","$7.51","$0.99","$8.50 (03/07/2026)","$2.67","$0.99","$8.50","-21.05","15","$40.02"
"Brandon Miller 2023 Prizm #2 Deep Space - Silver","Raw","756.57","$13.24","$1.75","$14.99 (03/06/2026)","$3.04","$0.99","$20.00","150.00","20","$60.75"
"Collin Gillespie 2022 Court Kings #42 Fresh Paint Autographs","Raw","748.48","$30.88","$4.13","$35.00 (12/10/2025)","$13.21","$0.99","$35.00","150.00","10","$132.10"
"Anthony Black 2023 Prizm #170 Silver","Raw","740.00","$9.25","$1.25","$10.50 (03/08/2026)","$11.61","$0.99","$25.76","210.14","214","$2484.50"
"Keyonte George 2023 Prizm Deca #179 Silver","Raw","733.33","$44.00","$6.00","$50.00 (03/05/2026)","$34.56","$6.00","$50.00","71.43","12","$414.76"
"Jalen Johnson 2021 Select #200 Premier Level Blue Die-Cut","Raw","732.78","$13.19","$1.80","$14.99 (02/05/2026)","$11.10","$1.54","$19.00","1200.00","13","$144.33"
"Audi Crooks 2024 Bowman Chrome University #9 Reptilian Blue Refractor (1st)","Raw","722.35","$30.70","$4.25","$34.95 (02/19/2026)","$19.42","$4.25","$34.95","-31.25","11","$213.63"
"Jaylen Brown 2016 Studio #88 Base","Raw","722.22","$16.25","$2.25","$18.50 (03/07/2026)","$8.31","$2.25","$18.50","-34.78","15","$124.69"
"Jaime Jaquez Jr. 2023 Prizm #137 Pink Ice","Raw","713.95","$9.21","$1.29","$10.50 (02/28/2026)","$2.27","$0.98","$10.50","66.67","30","$68.10"
"LeBron James 2024 Prizm Black #52 White","Raw","713.25","$1278.71","$179.28","$1457.99 (02/27/2026)","$281.98","$86.00","$1457.99","0.00","21","$5921.51"
"Austin Reaves 2021 Prizm #165 Silver","Raw","708.08","$7.01","$0.99","$8.00 (03/08/2026)","$19.59","$0.99","$45.00","56.38","233","$4564.73"
"Jaden McDaniels 2020 Prizm #277 Ruby Wave","Raw","708.08","$7.01","$0.99","$8.00 (02/20/2026)","$4.22","$0.99","$8.50","-13.64","19","$80.16"
"Kemba Walker 2012 Hoops #230 Base","Raw","707.07","$7.00","$0.99","$7.99 (03/05/2026)","$2.76","$0.99","$7.99","175.00","11","$30.41"
"Tyrese Maxey 2020 Select #81 Concourse Red White Orange Flash","Raw","700.00","$15.75","$2.25","$18.00 (03/08/2026)","$4.91","$1.81","$18.00","120.00","33","$161.90"
"Deni Avdija 2020 Prizm #290 Orange Ice","Raw","700.00","$8.75","$1.25","$10.00 (03/06/2026)","$11.34","$1.25","$21.50","108.70","48","$544.35"
"Deni Avdija 2020 Prizm #290 Choice Blue Yellow Green","Raw","700.00","$38.50","$5.50","$44.00 (01/31/2026)","$38.85","$5.50","$51.00","300.00","12","$466.20"
"VJ Edgecombe 2025 Topps Chrome #GR-3 Generation Rising - Refractor","Raw","696.80","$8.71","$1.25","$9.96 (03/08/2026)","$8.36","$0.99","$20.50","0.00","60","$501.31"
"Isaiah Collier 2024 Prizm #227 Red","Raw","680.56","$12.25","$1.80","$14.05 (02/05/2026)","$5.94","$1.80","$14.05","-53.85","12","$71.25"
"Victor Wembanyama 2023 Phoenix #11 Fade to Black","PSA 9","668.92","$21.74","$3.25","$24.99 (03/03/2026)","$17.77","$3.25","$24.99","-12.50","14","$248.80"
"Giannis Antetokounmpo 2018 Prizm #296 Silver","Raw","664.71","$11.30","$1.70","$13.00 (02/21/2026)","$3.76","$0.99","$16.00","0.00","22","$82.80"
"Deni Avdija 2020 Prizm #290 Silver","Raw","664.40","$8.30","$1.25","$9.55 (03/09/2026)","$26.88","$1.25","$64.00","155.88","348","$9354.10"
"Aaron Wiggins 2021 Prizm #286 Base","Raw","663.36","$8.69","$1.31","$10.00 (01/15/2026)","$2.37","$0.99","$10.00","-44.44","10","$23.68"
"Paolo Banchero 2022 Select #72 Concourse Blue Retail","Raw","657.58","$6.51","$0.99","$7.50 (02/28/2026)","$1.67","$0.95","$7.50","-48.72","20","$33.31"
"Yang Hansen 2025 Topps Chrome #266 Prism Refractor","Raw","657.58","$6.51","$0.99","$7.50 (03/08/2026)","$2.05","$0.99","$7.50","0.00","35","$71.81"
"Payton Pritchard 2020 Donruss #238 Orange Laser","Raw","657.58","$6.51","$0.99","$7.50 (03/08/2026)","$3.87","$0.99","$7.50","37.50","11","$42.58"
"Jeremiah Fears 2025 Topps Midnight #67 Base","Raw","657.58","$6.51","$0.99","$7.50 (03/09/2026)","$8.10","$0.99","$24.99","0.00","21","$170.02"
"Mitchell Robinson 2018 Prizm #227 Silver","PSA 10","650.00","$26.00","$4.00","$30.00 (03/07/2026)","$18.46","$4.00","$38.00","-9.09","20","$369.12"
"Jonathan Kuminga 2021 Optic #190 Holo","Raw","648.30","$19.06","$2.94","$22.00 (03/02/2026)","$3.60","$0.99","$22.00","12.00","28","$100.91"
"Kon Knueppel 2025 Topps #204 Pink Holo Foil","Raw","643.24","$95.20","$14.80","$110.00 (03/06/2026)","$32.62","$7.50","$110.00","0.00","38","$1239.62"
"Jamal Murray 2016 Prizm #175 Base","PSA 9","642.15","$20.87","$3.25","$24.12 (02/17/2026)","$13.56","$3.25","$24.12","-36.36","14","$189.89"
"LeBron James 2023 Mosaic #278 City Edition - Green","Raw","640.00","$8.00","$1.25","$9.25 (03/09/2026)","$2.95","$0.99","$10.00","20.00","30","$88.59"
"Yang Hansen 2025 Topps Chrome #AD-20 Advisory","Raw","636.51","$483.75","$76.00","$559.75 (02/25/2026)","$52.86","$8.50","$1100.00","0.00","58","$3066.15"
"Keyonte George 2023 Optic #223 Hyper Pink","PSA 10","632.94","$101.27","$16.00","$117.27 (03/05/2026)","$46.53","$16.00","$117.27","900.00","10","$465.32"
"Jaren Jackson Jr. 2018 Prizm #SS-JJJ Sensational Signatures","Raw","626.67","$282.00","$45.00","$327.00 (03/06/2026)","$120.07","$10.51","$347.00","-9.09","10","$1200.70"
"Alexandre Sarr 2024 Prizm #264 Wave","Raw","624.15","$12.92","$2.07","$14.99 (02/02/2026)","$9.07","$2.07","$18.65","-9.09","10","$90.69"
"Victor Wembanyama 2023 Optic #4 Lights Out","Raw","619.75","$12.39","$2.00","$14.39 (03/07/2026)","$7.86","$0.99","$21.30","31.58","75","$589.34"
"Noa Essengue 2025 Topps Chrome #262 Image Variation","Raw","619.20","$7.74","$1.25","$8.99 (02/27/2026)","$6.00","$1.00","$13.00","0.00","17","$101.93"
"De'Aaron Fox 2024 Select #8 Visionary","Raw","611.11","$13.75","$2.25","$16.00 (02/24/2026)","$9.16","$2.25","$16.00","175.00","11","$100.76"
"Jaylon Tyson 2024 Prizm #228 Rookie Variation - Fast Break","Raw","607.07","$6.01","$0.99","$7.00 (03/08/2026)","$4.75","$0.99","$10.00","160.00","26","$123.55"
"Jalen Johnson 2021 Prizm #305 Green","Raw","607.07","$6.01","$0.99","$7.00 (03/08/2026)","$6.53","$0.99","$15.50","264.00","91","$594.07"
"Keyonte George 2023 Prizm #127 Ice","Raw","607.07","$6.01","$0.99","$7.00 (03/06/2026)","$8.18","$0.99","$24.38","366.67","98","$801.80"
"LeBron James 2023 Mosaic #278 City Edition - Reactive Yellow","Raw","606.06","$6.00","$0.99","$6.99 (02/26/2026)","$5.53","$0.99","$9.74","9.09","12","$66.40"
"Zion Williamson 2019 Donruss #201 Base","PSA 9","606.00","$9.09","$1.50","$10.59 (03/09/2026)","$7.61","$0.99","$19.95","-9.09","40","$304.60"
"Kon Knueppel 2025 Topps #NA-KK New Applicants Autographs","Raw","604.28","$362.51","$59.99","$422.50 (03/09/2026)","$176.19","$50.00","$510.00","0.00","216","$38057.91"
"Victor Wembanyama 2023 Select #3 Select Certified - Green","Raw","604.23","$25.74","$4.26","$30.00 (02/12/2026)","$20.22","$4.26","$33.00","-17.65","14","$283.11"
"Kon Knueppel 2025 Topps Holiday #H164 Glitter","Raw","603.52","$12.01","$1.99","$14.00 (03/09/2026)","$4.54","$0.99","$18.68","0.00","202","$916.99"
"Ausar Thompson 2023 Hoops Premium Stock #24 Sheesh","Raw","600.00","$6.00","$1.00","$7.00 (02/23/2026)","$2.32","$0.81","$9.99","28.57","18","$41.75"
"Victor Wembanyama 2023 Phoenix #13 Instant Phenom - Silver","Raw","600.00","$12.00","$2.00","$14.00 (03/09/2026)","$9.46","$0.99","$22.93","15.09","61","$576.86"
"Nika Muhl 2024 Select WNBA #27 Concourse Silver","Raw","600.00","$6.00","$1.00","$7.00 (03/09/2026)","$3.91","$0.99","$19.50","0.00","15","$58.66"
"Zaccharie Risacher 2025 Topps Holiday #FF-ZR Frostbite Finishers","Raw","600.00","$7.50","$1.25","$8.75 (02/15/2026)","$3.96","$0.99","$9.79","0.00","15","$59.47"
"Victor Wembanyama 2024 Prizm #10 Fractal","Raw","599.00","$5.99","$1.00","$6.99 (03/08/2026)","$4.13","$0.99","$22.11","-42.15","70","$289.26"
"Kon Knueppel 2025 Topps Chrome #BD-23 Ball of Duty - RayWave Refractor","Raw","598.04","$25.42","$4.25","$29.67 (03/08/2026)","$16.43","$4.25","$40.00","0.00","109","$1790.67"
"Stephen Curry 2014 Prizm #92 Base","Raw","593.81","$20.13","$3.39","$23.52 (03/07/2026)","$9.35","$1.00","$23.52","69.77","73","$682.26"
"Scoot Henderson 2023 Select #77 Concourse Blue Cracked Ice","Raw","591.49","$11.12","$1.88","$13.00 (03/08/2026)","$3.94","$0.99","$15.00","-22.22","14","$55.20"
"Victor Wembanyama 2023 Optic #4 Lights Out - Holo","Raw","588.89","$13.25","$2.25","$15.50 (03/04/2026)","$15.82","$2.25","$26.00","7.41","29","$458.73"
"Nickeil Alexander-Walker 2019 Prizm #263 Orange Ice","Raw","585.86","$5.80","$0.99","$6.79 (02/25/2026)","$4.98","$0.99","$19.50","400.00","10","$49.83"
"Reed Sheppard 2024 Mosaic #249 Purple","Raw","585.14","$10.24","$1.75","$11.99 (03/06/2026)","$11.33","$1.75","$22.00","21.43","17","$192.55"
"Keyonte George 2023 Prizm #127 Ruby Wave","PSA 10","584.21","$55.50","$9.50","$65.00 (02/22/2026)","$58.21","$9.50","$90.00","300.00","12","$698.52"
