"","","","","","","","","","","CardLadder - PSA Sales History","","","Grading Details",""
"","Basketball","2019","Panini Donruss Optic","Luka Doncic","Base","16","3,268","5,368","61%","https://app.cardladder.com/search?gemRateId=75f5f54a985013b1e2c6254560af44d54d75ce5e&via=gemrate","https://app.cardladder.com/search?gemRateId=75f5f54a985013b1e2c6254560af44d54d75ce5e&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=75f5f54a985013b1e2c6254560af44d54d75ce5e&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=75f5f54a985013b1e2c6254560af44d54d75ce5e","https://www.psacard.com/cert/116107660/psa"
"","Basketball","2019","Panini Mosaic","Luka Doncic","Base","44","2,335","5,171","45%","https://app.cardladder.com/search?gemRateId=3baab039422a0c2491c45e3b4a3b10b68a4a1eb2&via=gemrate","https://app.cardladder.com/search?gemRateId=3baab039422a0c2491c45e3b4a3b10b68a4a1eb2&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=3baab039422a0c2491c45e3b4a3b10b68a4a1eb2&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=3baab039422a0c2491c45e3b4a3b10b68a4a1eb2","https://www.psacard.com/cert/127265060/psa"
"","Basketball","2018","Panini Select","Luka Doncic","Base","25","2,027","4,496","45%","https://app.cardladder.com/search?gemRateId=9fa2a867b895f161a7f22f3e61fb39e5238cf4e7&via=gemrate","https://app.cardladder.com/search?gemRateId=9fa2a867b895f161a7f22f3e61fb39e5238cf4e7&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=9fa2a867b895f161a7f22f3e61fb39e5238cf4e7&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=9fa2a867b895f161a7f22f3e61fb39e5238cf4e7","https://www.psacard.com/cert/119176447/psa"
"","Basketball","2018","Panini Prizm","Luka Doncic","Red/White/Blue Prizm","280","1,827","3,513","52%","https://app.cardladder.com/search?gemRateId=edfacc5a335fbdc88e6dd7f4cb01a1d629b63491&via=gemrate","https://app.cardladder.com/search?gemRateId=edfacc5a335fbdc88e6dd7f4cb01a1d629b63491&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=edfacc5a335fbdc88e6dd7f4cb01a1d629b63491&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=edfacc5a335fbdc88e6dd7f4cb01a1d629b63491","https://www.psacard.com/cert/135390031/psa"
"","Basketball","2019","Panini Prizm","Luka Doncic","Silver Prizm","75","1,820","3,510","52%","https://app.cardladder.com/search?gemRateId=a714e397da780627ee9b49226768b7cd6340e82c&via=gemrate","https://app.cardladder.com/search?gemRateId=a714e397da780627ee9b49226768b7cd6340e82c&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=a714e397da780627ee9b49226768b7cd6340e82c&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=a714e397da780627ee9b49226768b7cd6340e82c","https://www.psacard.com/cert/133994425/psa"
"","Basketball","2018","Panini Chronicles","Luka Doncic","Base","71","1,749","2,812","62%","https://app.cardladder.com/search?gemRateId=c3132c610dd9cd30e62308f61cad69280fa4d2f3&via=gemrate","https://app.cardladder.com/search?gemRateId=c3132c610dd9cd30e62308f61cad69280fa4d2f3&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=c3132c610dd9cd30e62308f61cad69280fa4d2f3&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=c3132c610dd9cd30e62308f61cad69280fa4d2f3","https://www.psacard.com/cert/145346056/psa"
"","Basketball","2018","Panini Status","Luka Doncic","Base","122","1,722","2,775","62%","https://app.cardladder.com/search?gemRateId=afd6ff093e2b244fbbe546f06aeb5cb6acdc6e69&via=gemrate","https://app.cardladder.com/search?gemRateId=afd6ff093e2b244fbbe546f06aeb5cb6acdc6e69&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=afd6ff093e2b244fbbe546f06aeb5cb6acdc6e69&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=afd6ff093e2b244fbbe546f06aeb5cb6acdc6e69","https://www.psacard.com/cert/143094164/psa"
"","Basketball","2018","Panini Chronicles","Luka Doncic","Base","166","699","2,548","27%","https://app.cardladder.com/search?gemRateId=99fc4eaea56810f86664afb776df029af057df3e&via=gemrate","https://app.cardladder.com/search?gemRateId=99fc4eaea56810f86664afb776df029af057df3e&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=99fc4eaea56810f86664afb776df029af057df3e&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=99fc4eaea56810f86664afb776df029af057df3e","https://www.psacard.com/cert/119348337/psa"
"","Basketball","2018","Panini Chronicles","Luka Doncic","Base","278","1,584","2,095","76%","https://app.cardladder.com/search?gemRateId=680de13ce9c6abe331117a7555ad326b575b0573&via=gemrate","https://app.cardladder.com/search?gemRateId=680de13ce9c6abe331117a7555ad326b575b0573&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=680de13ce9c6abe331117a7555ad326b575b0573&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=680de13ce9c6abe331117a7555ad326b575b0573","https://www.psacard.com/cert/130607740/psa"
"","Basketball","2018","Panini Stickers European","Luka Doncic","Italy","428","497","2,037","24%","https://app.cardladder.com/search?gemRateId=788f8a9fd228b1bc1d28fac653c70a45b33cff1f&via=gemrate","https://app.cardladder.com/search?gemRateId=788f8a9fd228b1bc1d28fac653c70a45b33cff1f&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=788f8a9fd228b1bc1d28fac653c70a45b33cff1f&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=788f8a9fd228b1bc1d28fac653c70a45b33cff1f","https://www.psacard.com/cert/135046738/psa"
"","Basketball","2019","Panini Hoops Premium Stock","Luka Doncic","Pulsar","39","1,221","2,033","60%","https://app.cardladder.com/search?gemRateId=f59b02f50a73e25c3c471d7ec5bf0da818761678&via=gemrate","https://app.cardladder.com/search?gemRateId=f59b02f50a73e25c3c471d7ec5bf0da818761678&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=f59b02f50a73e25c3c471d7ec5bf0da818761678&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=f59b02f50a73e25c3c471d7ec5bf0da818761678","https://www.psacard.com/cert/116581156/psa"
"","Basketball","2018","Panini Status","Luka Doncic","Base","172","1,317","2,027","65%","https://app.cardladder.com/search?gemRateId=45407903bfb8b59d343903eee29c2619f8f31ecb&via=gemrate","https://app.cardladder.com/search?gemRateId=45407903bfb8b59d343903eee29c2619f8f31ecb&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=45407903bfb8b59d343903eee29c2619f8f31ecb&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=45407903bfb8b59d343903eee29c2619f8f31ecb","https://www.psacard.com/cert/135408520/psa"
"","Basketball","2019","Panini Select","Luka Doncic","Base","67","751","1,973","38%","https://app.cardladder.com/search?gemRateId=9059bc186bb63f5866702f00bc63ff68072ddadd&via=gemrate","https://app.cardladder.com/search?gemRateId=9059bc186bb63f5866702f00bc63ff68072ddadd&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=9059bc186bb63f5866702f00bc63ff68072ddadd&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=9059bc186bb63f5866702f00bc63ff68072ddadd","https://www.psacard.com/cert/86509650/psa"
"","Basketball","2018","Panini Chronicles","Luka Doncic","Base","111","486","1,953","25%","https://app.cardladder.com/search?gemRateId=86ced2977e1bb470f40ead79a7c72eb85d401d2c&via=gemrate","https://app.cardladder.com/search?gemRateId=86ced2977e1bb470f40ead79a7c72eb85d401d2c&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=86ced2977e1bb470f40ead79a7c72eb85d401d2c&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=86ced2977e1bb470f40ead79a7c72eb85d401d2c","https://www.psacard.com/cert/125614384/psa"
"","Basketball","2018","Panini Chronicles","Luka Doncic","Base","296","769","1,950","39%","https://app.cardladder.com/search?gemRateId=6103c6cafef3c413af9629b9872c38d207047698&via=gemrate","https://app.cardladder.com/search?gemRateId=6103c6cafef3c413af9629b9872c38d207047698&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=6103c6cafef3c413af9629b9872c38d207047698&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=6103c6cafef3c413af9629b9872c38d207047698","https://www.psacard.com/cert/131011541/psa"
"","Basketball","2019","Panini Prizm","Luka Doncic","Red/White/Blue Prizm","75","1,131","1,854","61%","https://app.cardladder.com/search?gemRateId=f77a5c77ce3f2b68b697806cedfdc452131dbb27&via=gemrate","https://app.cardladder.com/search?gemRateId=f77a5c77ce3f2b68b697806cedfdc452131dbb27&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=f77a5c77ce3f2b68b697806cedfdc452131dbb27&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=f77a5c77ce3f2b68b697806cedfdc452131dbb27","https://www.psacard.com/cert/145805912/psa"
"","Basketball","2018","Panini Revolution","Luka Doncic","Base","128","1,068","1,838","58%","https://app.cardladder.com/search?gemRateId=acfc3a5359ebd3a0bdf02bd783590c73e26a32f9&via=gemrate","https://app.cardladder.com/search?gemRateId=acfc3a5359ebd3a0bdf02bd783590c73e26a32f9&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=acfc3a5359ebd3a0bdf02bd783590c73e26a32f9&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=acfc3a5359ebd3a0bdf02bd783590c73e26a32f9","https://www.psacard.com/cert/141549379/psa"
"","Basketball","2019","Panini Chronicles","Luka Doncic","Base","159","976","1,699","57%","https://app.cardladder.com/search?gemRateId=1e98a96761991f8f88cdafc4ac71ca02af8ea0e5&via=gemrate","https://app.cardladder.com/search?gemRateId=1e98a96761991f8f88cdafc4ac71ca02af8ea0e5&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=1e98a96761991f8f88cdafc4ac71ca02af8ea0e5&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=1e98a96761991f8f88cdafc4ac71ca02af8ea0e5","https://www.psacard.com/cert/122555425/psa"
"","Basketball","2018","Panini Chronicles","Luka Doncic","Base","183","281","1,690","17%","https://app.cardladder.com/search?gemRateId=4bc9ad966cd108dbb1c9750675399ec488234b8e&via=gemrate","https://app.cardladder.com/search?gemRateId=4bc9ad966cd108dbb1c9750675399ec488234b8e&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=4bc9ad966cd108dbb1c9750675399ec488234b8e&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=4bc9ad966cd108dbb1c9750675399ec488234b8e","https://www.psacard.com/cert/104188662/psa"
"","Basketball","2018","Panini Chronicles","Luka Doncic","Base","214","616","1,637","38%","https://app.cardladder.com/search?gemRateId=d849bbb6129a9ec89c23161938aadea4ec576dd0&via=gemrate","https://app.cardladder.com/search?gemRateId=d849bbb6129a9ec89c23161938aadea4ec576dd0&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=d849bbb6129a9ec89c23161938aadea4ec576dd0&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=d849bbb6129a9ec89c23161938aadea4ec576dd0","https://www.psacard.com/cert/129546375/psa"
"","Basketball","2019","Panini Mosaic","Luka Doncic","Pink Camo","44","1,222","1,635","75%","https://app.cardladder.com/search?gemRateId=09c293079da8f00091c8c6aa8253e2e2eb8487e1&via=gemrate","https://app.cardladder.com/search?gemRateId=09c293079da8f00091c8c6aa8253e2e2eb8487e1&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=09c293079da8f00091c8c6aa8253e2e2eb8487e1&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=09c293079da8f00091c8c6aa8253e2e2eb8487e1","https://www.psacard.com/cert/122126101/psa"
"","Basketball","2018","Panini Select","Luka Doncic","Base","122","893","1,549","58%","https://app.cardladder.com/search?gemRateId=707d86027af8f1cfec11437df3933a6d38f316e6&via=gemrate","https://app.cardladder.com/search?gemRateId=707d86027af8f1cfec11437df3933a6d38f316e6&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=707d86027af8f1cfec11437df3933a6d38f316e6&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=707d86027af8f1cfec11437df3933a6d38f316e6","https://www.psacard.com/cert/127769236/psa"
"","Basketball","2019","Panini Donruss Optic My House!","Luka Doncic","Base","1","1,113","1,544","72%","https://app.cardladder.com/search?gemRateId=e6b48fe101749b4ba35d72bb5983f14abc65741c&via=gemrate","https://app.cardladder.com/search?gemRateId=e6b48fe101749b4ba35d72bb5983f14abc65741c&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=e6b48fe101749b4ba35d72bb5983f14abc65741c&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=e6b48fe101749b4ba35d72bb5983f14abc65741c","https://www.psacard.com/cert/85304511/psa"
"","Basketball","2018","Panini Prizm","Luka Doncic","Green Prizm","280","764","1,535","50%","https://app.cardladder.com/search?gemRateId=4d687b53d8bc80a720fa81df700e13d71c4c25ef&via=gemrate","https://app.cardladder.com/search?gemRateId=4d687b53d8bc80a720fa81df700e13d71c4c25ef&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=4d687b53d8bc80a720fa81df700e13d71c4c25ef&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=4d687b53d8bc80a720fa81df700e13d71c4c25ef","https://www.psacard.com/cert/133578123/psa"
"","Basketball","2018","Panini Donruss Optic","Luka Doncic","Blue Velocity","177","259","1,491","17%","https://app.cardladder.com/search?gemRateId=417442c4620edc7fa93284ffd0b99d461d1c120d&via=gemrate","https://app.cardladder.com/search?gemRateId=417442c4620edc7fa93284ffd0b99d461d1c120d&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=417442c4620edc7fa93284ffd0b99d461d1c120d&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=417442c4620edc7fa93284ffd0b99d461d1c120d","https://www.psacard.com/cert/129951801/psa"
"","Basketball","2019","Panini Mosaic","Luka Doncic","Green Mosaic","44","1,054","1,472","72%","https://app.cardladder.com/search?gemRateId=0a5fd0338d6e9b6ee5b27e83a408c8568fe0bf6e&via=gemrate","https://app.cardladder.com/search?gemRateId=0a5fd0338d6e9b6ee5b27e83a408c8568fe0bf6e&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=0a5fd0338d6e9b6ee5b27e83a408c8568fe0bf6e&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=0a5fd0338d6e9b6ee5b27e83a408c8568fe0bf6e","https://www.psacard.com/cert/125428386/psa"
"","Basketball","2018","Panini Chronicles","Luka Doncic","Base","571","722","1,459","49%","https://app.cardladder.com/search?gemRateId=23ac6b43a26393789addb7e3a877c446eb6f79dd&via=gemrate","https://app.cardladder.com/search?gemRateId=23ac6b43a26393789addb7e3a877c446eb6f79dd&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=23ac6b43a26393789addb7e3a877c446eb6f79dd&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=23ac6b43a26393789addb7e3a877c446eb6f79dd","https://www.psacard.com/cert/132820370/psa"
"","Basketball","2019","Panini Prizm","Luka Doncic","Green Prizm","75","848","1,411","60%","https://app.cardladder.com/search?gemRateId=49ef322621d024e3a036a4a9e8de64f5317163b0&via=gemrate","https://app.cardladder.com/search?gemRateId=49ef322621d024e3a036a4a9e8de64f5317163b0&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=49ef322621d024e3a036a4a9e8de64f5317163b0&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=49ef322621d024e3a036a4a9e8de64f5317163b0","https://www.psacard.com/cert/122293486/psa"
"","Basketball","2019","Panini Donruss Optic","Luka Doncic","Fanatics","16","755","1,403","54%","https://app.cardladder.com/search?gemRateId=94bc1d68ee0483bbc346c6622badc3011bcfcbab&via=gemrate","https://app.cardladder.com/search?gemRateId=94bc1d68ee0483bbc346c6622badc3011bcfcbab&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=94bc1d68ee0483bbc346c6622badc3011bcfcbab&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=94bc1d68ee0483bbc346c6622badc3011bcfcbab","https://www.psacard.com/cert/104009045/psa"
"","Basketball","2018","Panini Chronicles","Luka Doncic","Base","255","192","1,334","14%","https://app.cardladder.com/search?gemRateId=c05f7158e9469f4d5df75866b06a6a7df1b62030&via=gemrate","https://app.cardladder.com/search?gemRateId=c05f7158e9469f4d5df75866b06a6a7df1b62030&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=c05f7158e9469f4d5df75866b06a6a7df1b62030&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=c05f7158e9469f4d5df75866b06a6a7df1b62030","https://www.psacard.com/cert/103101641/psa"
"","Basketball","2019","Panini Prizm Dominance","Luka Doncic","Base","20","835","1,329","63%","https://app.cardladder.com/search?gemRateId=30356f6a78c6ddf3175ab2c848785d919984d71b&via=gemrate","https://app.cardladder.com/search?gemRateId=30356f6a78c6ddf3175ab2c848785d919984d71b&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=30356f6a78c6ddf3175ab2c848785d919984d71b&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=30356f6a78c6ddf3175ab2c848785d919984d71b","https://www.psacard.com/cert/114128936/psa"
"","Basketball","2018","Panini Prizm Luck of the Lottery","Luka Doncic","Base","3","857","1,319","65%","https://app.cardladder.com/search?gemRateId=fda51041952c36d77cf91fdc04404b018c84ac28&via=gemrate","https://app.cardladder.com/search?gemRateId=fda51041952c36d77cf91fdc04404b018c84ac28&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=fda51041952c36d77cf91fdc04404b018c84ac28&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=fda51041952c36d77cf91fdc04404b018c84ac28","https://www.psacard.com/cert/128689063/psa"
"","Basketball","2019","Panini Donruss Optic","Luka Doncic","Hyper Pink","16","494","1,313","38%","https://app.cardladder.com/search?gemRateId=da714a03507635b2e59034857cdfc9fa9036e579&via=gemrate","https://app.cardladder.com/search?gemRateId=da714a03507635b2e59034857cdfc9fa9036e579&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=da714a03507635b2e59034857cdfc9fa9036e579&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=da714a03507635b2e59034857cdfc9fa9036e579","https://www.psacard.com/cert/119785528/psa"
"","Basketball","2018","Panini Prizm","Luka Doncic","Pink Ice","280","765","1,300","59%","https://app.cardladder.com/search?gemRateId=85c71ebf95befbb684bc7e3bb20b4ff117640a16&via=gemrate","https://app.cardladder.com/search?gemRateId=85c71ebf95befbb684bc7e3bb20b4ff117640a16&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=85c71ebf95befbb684bc7e3bb20b4ff117640a16&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=85c71ebf95befbb684bc7e3bb20b4ff117640a16","https://www.psacard.com/cert/130135222/psa"
"","Basketball","2019","Panini Contenders","Luka Doncic","Base","73","994","1,274","78%","https://app.cardladder.com/search?gemRateId=c7a84d07a02bcc953284028cc3700c500acace88&via=gemrate","https://app.cardladder.com/search?gemRateId=c7a84d07a02bcc953284028cc3700c500acace88&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=c7a84d07a02bcc953284028cc3700c500acace88&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=c7a84d07a02bcc953284028cc3700c500acace88","https://www.psacard.com/cert/119883321/psa"
"","Basketball","2019","Panini Chronicles","Luka Doncic","Base","206","1,053","1,269","83%","https://app.cardladder.com/search?gemRateId=aef7074c04a22d8e0db7340a551f92a1b72d326e&via=gemrate","https://app.cardladder.com/search?gemRateId=aef7074c04a22d8e0db7340a551f92a1b72d326e&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=aef7074c04a22d8e0db7340a551f92a1b72d326e&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=aef7074c04a22d8e0db7340a551f92a1b72d326e","https://www.psacard.com/cert/122491779/psa"
"","Basketball","2019","Panini Revolution","Luka Doncic","Base","73","813","1,265","64%","https://app.cardladder.com/search?gemRateId=ffd5f6deb4fc64315a188a57c2ec806128561c7f&via=gemrate","https://app.cardladder.com/search?gemRateId=ffd5f6deb4fc64315a188a57c2ec806128561c7f&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=ffd5f6deb4fc64315a188a57c2ec806128561c7f&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=ffd5f6deb4fc64315a188a57c2ec806128561c7f","https://www.psacard.com/cert/133623460/psa"
"","Basketball","2018","Panini Donruss Optic the Rookies","Luka Doncic","Base","3","838","1,203","70%","https://app.cardladder.com/search?gemRateId=f27746bea93f34d72d4637ba09cd11ccbc74dfa4&via=gemrate","https://app.cardladder.com/search?gemRateId=f27746bea93f34d72d4637ba09cd11ccbc74dfa4&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=f27746bea93f34d72d4637ba09cd11ccbc74dfa4&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=f27746bea93f34d72d4637ba09cd11ccbc74dfa4","https://www.psacard.com/cert/130302062/psa"
"","Basketball","2018","Panini Hoops","Luka Doncic","Winter","268","579","1,177","49%","https://app.cardladder.com/search?gemRateId=4ca95075e825a7c880de5e2a3e46618e164c51ba&via=gemrate","https://app.cardladder.com/search?gemRateId=4ca95075e825a7c880de5e2a3e46618e164c51ba&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=4ca95075e825a7c880de5e2a3e46618e164c51ba&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=4ca95075e825a7c880de5e2a3e46618e164c51ba","https://www.psacard.com/cert/130931240/psa"
