"","","","","","","","","","","CardLadder - PSA Sales History","","","Grading Details",""
"","Football","2017","Panini Score NFL Draft","Patrick Mahomes II","Base","2","902","2,697","33%","https://app.cardladder.com/search?gemRateId=86a1e2419ce84b94955d06ba47e44fd89bea44cf&via=gemrate","https://app.cardladder.com/search?gemRateId=86a1e2419ce84b94955d06ba47e44fd89bea44cf&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=86a1e2419ce84b94955d06ba47e44fd89bea44cf&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=86a1e2419ce84b94955d06ba47e44fd89bea44cf","https://www.psacard.com/cert/141334737/psa"
"","Football","2018","Panini Donruss Optic","Patrick Mahomes II","Base","49","1,687","2,654","64%","https://app.cardladder.com/search?gemRateId=e231222a32ee0a044b8bd469f577ffab05a8aaa7&via=gemrate","https://app.cardladder.com/search?gemRateId=e231222a32ee0a044b8bd469f577ffab05a8aaa7&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=e231222a32ee0a044b8bd469f577ffab05a8aaa7&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=e231222a32ee0a044b8bd469f577ffab05a8aaa7","https://www.psacard.com/cert/130966174/psa"
"","Football","2017","Panini","Patrick Mahomes II","Base","104","1,247","2,641","47%","https://app.cardladder.com/search?gemRateId=3a60c9a88ec17a13e69da80b537e236f464186db&via=gemrate","https://app.cardladder.com/search?gemRateId=3a60c9a88ec17a13e69da80b537e236f464186db&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=3a60c9a88ec17a13e69da80b537e236f464186db&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=3a60c9a88ec17a13e69da80b537e236f464186db","https://www.psacard.com/cert/139245674/psa"
"","Football","2017","Panini Donruss Optic","Patrick Mahomes II","Red/Yellow","177","1,217","2,639","46%","https://app.cardladder.com/search?gemRateId=e8bc2e7c60e20c94f91cd642c4d20f5408b48160&via=gemrate","https://app.cardladder.com/search?gemRateId=e8bc2e7c60e20c94f91cd642c4d20f5408b48160&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=e8bc2e7c60e20c94f91cd642c4d20f5408b48160&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=e8bc2e7c60e20c94f91cd642c4d20f5408b48160","https://www.psacard.com/cert/139315881/psa"
"","Football","2018","Panini Contenders","Patrick Mahomes II","Base","51","1,235","1,998","62%","https://app.cardladder.com/search?gemRateId=9c04cc3eba1e4a45f0c9884a84e6f050630b621e&via=gemrate","https://app.cardladder.com/search?gemRateId=9c04cc3eba1e4a45f0c9884a84e6f050630b621e&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=9c04cc3eba1e4a45f0c9884a84e6f050630b621e&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=9c04cc3eba1e4a45f0c9884a84e6f050630b621e","https://www.psacard.com/cert/139355971/psa"
"","Football","2020","Panini Prizm","Patrick Mahomes II","Base","124","903","1,992","45%","https://app.cardladder.com/search?gemRateId=f76ec73bf78a1a9e0930228ce1ee27ff0935765f&via=gemrate","https://app.cardladder.com/search?gemRateId=f76ec73bf78a1a9e0930228ce1ee27ff0935765f&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=f76ec73bf78a1a9e0930228ce1ee27ff0935765f&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=f76ec73bf78a1a9e0930228ce1ee27ff0935765f","https://www.psacard.com/cert/110933794/psa"
"","Football","2017","Panini Donruss the Elite Series","Patrick Mahomes II","Rookies","7","1,235","1,948","63%","https://app.cardladder.com/search?gemRateId=aeb6cbf101a86ae78d0da6e57cd2ed7fcb2e6383&via=gemrate","https://app.cardladder.com/search?gemRateId=aeb6cbf101a86ae78d0da6e57cd2ed7fcb2e6383&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=aeb6cbf101a86ae78d0da6e57cd2ed7fcb2e6383&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=aeb6cbf101a86ae78d0da6e57cd2ed7fcb2e6383","https://www.psacard.com/cert/138923986/psa"
"","Football","2017","Panini Score Big Man on Campus","Patrick Mahomes II","Base","6","965","1,902","51%","https://app.cardladder.com/search?gemRateId=b4846e78116d3a1d1c3481f1822c5e83ac0097e1&via=gemrate","https://app.cardladder.com/search?gemRateId=b4846e78116d3a1d1c3481f1822c5e83ac0097e1&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=b4846e78116d3a1d1c3481f1822c5e83ac0097e1&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=b4846e78116d3a1d1c3481f1822c5e83ac0097e1","https://www.psacard.com/cert/136885817/psa"
"","Football","2017","Panini Playoff","Patrick Mahomes II","Base","204","1,123","1,788","63%","https://app.cardladder.com/search?gemRateId=83b97433e4b1b1e0daf6039e5a72fa24b6696764&via=gemrate","https://app.cardladder.com/search?gemRateId=83b97433e4b1b1e0daf6039e5a72fa24b6696764&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=83b97433e4b1b1e0daf6039e5a72fa24b6696764&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=83b97433e4b1b1e0daf6039e5a72fa24b6696764","https://www.psacard.com/cert/139767020/psa"
"","Football","2017","Panini Donruss Optic","Patrick Mahomes II","Holo","177","809","1,783","45%","https://app.cardladder.com/search?gemRateId=11e0fa351717d5e163ead2d3f6aee4746f17f259&via=gemrate","https://app.cardladder.com/search?gemRateId=11e0fa351717d5e163ead2d3f6aee4746f17f259&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=11e0fa351717d5e163ead2d3f6aee4746f17f259&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=11e0fa351717d5e163ead2d3f6aee4746f17f259","https://www.psacard.com/cert/127471408/psa"
"","Football","2017","Panini Classics","Patrick Mahomes II","Base","274","1,065","1,361","78%","https://app.cardladder.com/search?gemRateId=6eaa2bd12442edebe5eb373e4dc639da81d4cae9&via=gemrate","https://app.cardladder.com/search?gemRateId=6eaa2bd12442edebe5eb373e4dc639da81d4cae9&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=6eaa2bd12442edebe5eb373e4dc639da81d4cae9&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=6eaa2bd12442edebe5eb373e4dc639da81d4cae9","https://www.psacard.com/cert/144811867/psa"
"","Football","2017","Panini Prizm Illumination","Patrick Mahomes II","Base","3","796","1,259","63%","https://app.cardladder.com/search?gemRateId=16d15acb80ab38ebc4e382aa4f41ffe1b4110f4b&via=gemrate","https://app.cardladder.com/search?gemRateId=16d15acb80ab38ebc4e382aa4f41ffe1b4110f4b&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=16d15acb80ab38ebc4e382aa4f41ffe1b4110f4b&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=16d15acb80ab38ebc4e382aa4f41ffe1b4110f4b","https://www.psacard.com/cert/133703566/psa"
