Card,Grade,Price Change %,Price Change $,Starting Price,Last Sale,Avg,Min Sale,Max Sale,Volume Change %,# of Sales,Total Sales $
"Cade Cunningham 2021 Crown Royale #69 Crystal","Raw","0.00","$0.00","$6.51","$6.51 (04/30/2026)","$6.51","$6.51","$6.51","0.00","1","$6.51"
"Tyler Herro 2019 Optic #172 Base","Raw","0.00","$0.00","$1.69","$1.69 (04/26/2026)","$1.69","$1.69","$1.69","0.00","1","$1.69"
"Cameron Johnson 2019 Optic #200 Blue","Raw","0.00","$0.00","$2.52","$2.52 (04/28/2026)","$2.52","$2.52","$2.52","0.00","1","$2.52"
"Darius Bazley 2019 Optic #156 Base","Raw","0.00","$0.00","$1.79","$1.79 (04/27/2026)","$1.79","$1.79","$1.79","0.00","1","$1.79"
"Jamal Murray 2016 Prestige #157 Base","Raw","0.00","$0.00","$1.99","$1.99 (04/30/2026)","$1.99","$1.99","$1.99","0.00","1","$1.99"
"Giannis Antetokounmpo 2020 Optic #2 My House! - Holo","Raw","0.00","$0.00","$1.00","$1.00 (04/25/2026)","$1.00","$1.00","$1.00","0.00","1","$1.00"
"Malik Beasley 2016 Optic #166 Blue","Raw","0.00","$0.00","$4.00","$4.00 (04/28/2026)","$4.00","$4.00","$4.00","0.00","1","$4.00"
"Josh Giddey 2021 Contenders #6 Draft Class Contenders","Raw","0.00","$0.00","$1.59","$1.59 (04/27/2026)","$1.59","$1.59","$1.59","0.00","1","$1.59"
"Luka Doncic 2020 Donruss #13 Red Laser","Raw","0.00","$0.00","$7.16","$7.16 (04/26/2026)","$7.16","$7.16","$7.16","0.00","1","$7.16"
"Payton Pritchard 2020 Optic #176 Purple Shock","Raw","0.00","$0.00","$4.00","$4.00 (04/27/2026)","$4.00","$4.00","$4.00","0.00","1","$4.00"
"Theo Maledon 2020 Optic #184 Orange","Raw","0.00","$0.00","$1.50","$1.50 (04/25/2026)","$1.50","$1.50","$1.50","0.00","1","$1.50"
"LeBron James 2019 Donruss #94 Press Proof Silver","Raw","0.00","$0.00","$15.00","$15.00 (04/29/2026)","$15.00","$15.00","$15.00","0.00","1","$15.00"
"Jaden McDaniels 2020 Optic #178 Lime Green","Raw","0.00","$0.00","$40.00","$40.00 (04/30/2026)","$40.00","$40.00","$40.00","0.00","1","$40.00"
"Stephen Curry 2020 Optic #5 My House! - Holo","Raw","0.00","$0.00","$7.00","$7.00 (04/26/2026)","$7.00","$7.00","$7.00","-50.00","1","$7.00"
"Deandre Ayton 2018 Donruss #157 Base","Raw","0.00","$0.00","$1.00","$1.00 (04/24/2026)","$1.00","$1.00","$1.00","0.00","1","$1.00"
"Stephen Curry 2017 Optic #5 The Champ is Here - Holo","Raw","0.00","$0.00","$9.59","$9.59 (04/25/2026)","$9.59","$9.59","$9.59","0.00","1","$9.59"
"Luka Doncic 2018 Chronicles #255 Marquee","Raw","0.00","$0.00","$17.99","$17.99 (04/28/2026)","$17.99","$17.99","$17.99","0.00","1","$17.99"
"Anfernee Simons 2018 Optic #186 Blue Velocity","Raw","0.00","$0.00","$5.98","$5.98 (04/29/2026)","$5.98","$5.98","$5.98","0.00","1","$5.98"
"Jarrett Allen 2017 Optic #179 Holo","Raw","0.00","$0.00","$2.39","$2.39 (04/30/2026)","$2.39","$2.39","$2.39","0.00","1","$2.39"
"Tyrese Haliburton 2020 Optic #162 Hyper Pink","Raw","0.00","$0.00","$6.99","$6.99 (04/29/2026)","$6.99","$6.99","$6.99","-50.00","1","$6.99"
"Luka Doncic 2020 Optic #86 Holo","Raw","0.00","$0.00","$2.49","$2.49 (04/28/2026)","$2.49","$2.49","$2.49","0.00","1","$2.49"
"Tyrese Haliburton 2020 Optic #162 Red","Raw","0.00","$0.00","$53.00","$53.00 (04/25/2026)","$53.00","$53.00","$53.00","0.00","1","$53.00"
"Lauri Markkanen 2017 Optic #159 Shock","Raw","0.00","$0.00","$3.09","$3.09 (04/28/2026)","$3.09","$3.09","$3.09","-50.00","1","$3.09"
"Buddy Hield 2016 Optic #156 Base","Raw","0.00","$0.00","$1.79","$1.79 (04/27/2026)","$1.79","$1.79","$1.79","0.00","1","$1.79"
"Kevin Durant 2017 Optic #47 Blue","Raw","0.00","$0.00","$37.60","$37.60 (04/25/2026)","$37.60","$37.60","$37.60","0.00","1","$37.60"
"Scottie Barnes 2021 Optic #186 Gold Wave","Raw","0.00","$0.00","$28.00","$28.00 (04/26/2026)","$28.00","$28.00","$28.00","0.00","1","$28.00"
"Cade Cunningham 2021 Donruss #211 Red & Gold Laser","Raw","0.00","$0.00","$35.33","$35.33 (04/24/2026)","$35.33","$35.33","$35.33","0.00","1","$35.33"
"Trae Young 2018 Donruss #198 Green Laser","Raw","0.00","$0.00","$8.50","$8.50 (04/25/2026)","$8.50","$8.50","$8.50","0.00","1","$8.50"
"Deandre Ayton 2018 Optic #157 Base","Raw","0.00","$0.00","$0.99","$0.99 (04/26/2026)","$0.99","$0.99","$0.99","0.00","1","$0.99"
"Luka Doncic 2018 Contenders Optic #27 Front Row Seat","Raw","0.00","$0.00","$43.00","$43.00 (04/26/2026)","$43.00","$43.00","$43.00","0.00","1","$43.00"
"Kawhi Leonard 2019 Chronicles Prizm Update","Raw","0.00","$0.00","$14.00","$14.00 (04/27/2026)","$14.00","$14.00","$14.00","0.00","1","$14.00"
"Anthony Davis 2012 Prestige #201 Base","Raw","0.00","$0.00","$9.95","$9.95 (04/24/2026)","$9.95","$9.95","$9.95","0.00","1","$9.95"
"Jimmy Butler 2012 Prestige #199 Base","Raw","0.00","$0.00","$5.00","$5.00 (04/29/2026)","$5.00","$5.00","$5.00","-50.00","1","$5.00"
"Shai Gilgeous-Alexander 2018 Optic #162 Purple","Raw","0.00","$0.00","$190.00","$190.00 (04/28/2026)","$190.00","$190.00","$190.00","0.00","1","$190.00"
"Luka Doncic 2019 Optic #16 Hyper Pink","Raw","0.00","$0.00","$5.00","$5.00 (04/27/2026)","$5.00","$5.00","$5.00","0.00","1","$5.00"
"Ja Morant 2019 Donruss #202 Infinite","Raw","0.00","$0.00","$6.50","$6.50 (04/26/2026)","$6.50","$6.50","$6.50","0.00","1","$6.50"
"LeBron James 2018 Optic #94 Hyper Pink","Raw","0.00","$0.00","$18.94","$18.94 (04/26/2026)","$18.94","$18.94","$18.94","0.00","1","$18.94"
"Keldon Johnson 2019 Donruss #227 Base","Raw","0.00","$0.00","$1.75","$1.75 (04/29/2026)","$1.75","$1.75","$1.75","0.00","1","$1.75"
"LeBron James 2020 Optic #13 Fast Break","Raw","0.00","$0.00","$5.50","$5.50 (04/25/2026)","$5.50","$5.50","$5.50","0.00","1","$5.50"
"John Collins 2017 Optic #19 Rookie Kings - Holo","Raw","0.00","$0.00","$2.99","$2.99 (04/29/2026)","$2.99","$2.99","$2.99","0.00","1","$2.99"
"RJ Barrett 2019 Optic #178 Base","Raw","0.00","$0.00","$3.78","$3.78 (04/30/2026)","$3.78","$3.78","$3.78","0.00","1","$3.78"
"John Wall 2010 Donruss #228 Base","Raw","0.00","$0.00","$6.98","$6.98 (04/30/2026)","$6.98","$6.98","$6.98","-50.00","1","$6.98"
"Kobe Bryant 2017 Optic #6 The Champ is Here - Holo","Raw","0.00","$0.00","$67.00","$67.00 (04/24/2026)","$67.00","$67.00","$67.00","0.00","1","$67.00"
"Tyrese Haliburton 2020 Donruss #231 Orange Laser","Raw","0.00","$0.00","$4.99","$4.99 (04/29/2026)","$4.99","$4.99","$4.99","0.00","1","$4.99"
"Shai Gilgeous-Alexander 2018 Chronicles #329 Elite Black Box","Raw","0.00","$0.00","$34.99","$34.99 (04/27/2026)","$34.99","$34.99","$34.99","0.00","1","$34.99"
"Keyonte George 2023 Contenders #144 Rookie Ticket Auto","Raw","0.00","$0.00","$53.88","$53.88 (04/26/2026)","$53.88","$53.88","$53.88","0.00","1","$53.88"
"Scoot Henderson 2023 Donruss #250 Red","Raw","0.00","$0.00","$2.00","$2.00 (04/27/2026)","$2.00","$2.00","$2.00","0.00","1","$2.00"
"Talen Horton-Tucker 2019 Donruss #248 Base","Raw","0.00","$0.00","$1.00","$1.00 (04/30/2026)","$1.00","$1.00","$1.00","0.00","1","$1.00"
"Jaden Hardy 2022 Contenders Optic #110 Rookie Ticket Auto - Green","Raw","0.00","$0.00","$6.50","$6.50 (04/27/2026)","$6.50","$6.50","$6.50","0.00","1","$6.50"
"Tyrese Haliburton 2020 Donruss #231 Base","Raw","0.00","$0.00","$2.02","$2.02 (04/30/2026)","$2.02","$2.02","$2.02","-50.00","1","$2.02"
"Ja Morant 2020 Donruss #107 Press Proof Silver","Raw","0.00","$0.00","$1.00","$1.00 (04/30/2026)","$1.00","$1.00","$1.00","0.00","1","$1.00"
"Jonathan Kuminga 2021 Donruss #240 Orange Laser","Raw","0.00","$0.00","$1.25","$1.25 (04/25/2026)","$1.25","$1.25","$1.25","0.00","1","$1.25"
"Jonathan Kuminga 2021 Donruss #240 Green & Yellow Laser","Raw","0.00","$0.00","$1.50","$1.50 (04/24/2026)","$1.50","$1.50","$1.50","-50.00","1","$1.50"
"Zach Edey 2024 Donruss #P-239 Optic Preview - Orange","Raw","0.00","$0.00","$10.60","$10.60 (04/30/2026)","$10.60","$10.60","$10.60","0.00","1","$10.60"
"Bronny James Jr. 2024 Donruss #P-243 Optic Preview - Blue Cracked Ice","Raw","0.00","$0.00","$0.99","$0.99 (04/26/2026)","$0.99","$0.99","$0.99","0.00","1","$0.99"
"Payton Pritchard 2020 Donruss #238 Green Flood","Raw","0.00","$0.00","$19.99","$19.99 (04/28/2026)","$19.99","$19.99","$19.99","0.00","1","$19.99"
"Amen Thompson 2023 Optic #2 Express Lane - Holo","Raw","0.00","$0.00","$11.50","$11.50 (04/26/2026)","$11.50","$11.50","$11.50","0.00","1","$11.50"
"Noah Clowney 2023 Optic #257 Rated Rookie Signatures - Holo","Raw","0.00","$0.00","$19.95","$19.95 (04/29/2026)","$19.95","$19.95","$19.95","0.00","1","$19.95"
"Jaden McDaniels 2020 Donruss #239 Choice","Raw","0.00","$0.00","$3.01","$3.01 (04/30/2026)","$3.01","$3.01","$3.01","0.00","1","$3.01"
"Tari Eason 2022 Contenders #116 Rookie Ticket Auto Variation - Playoff Ticket","Raw","0.00","$0.00","$15.50","$15.50 (04/29/2026)","$15.50","$15.50","$15.50","0.00","1","$15.50"
"Mikal Bridges 2018 Contenders Optic #130 Rookie Ticket Auto - Blue (Looking Left)","Raw","0.00","$0.00","$37.77","$37.77 (04/29/2026)","$37.77","$37.77","$37.77","0.00","1","$37.77"
"Giannis Antetokounmpo 2023 Topps Chrome Cosmic #PPP-3 Planetary Pursuit - Pluto","Raw","0.00","$0.00","$102.50","$102.50 (04/27/2026)","$102.50","$102.50","$102.50","0.00","1","$102.50"
"Gradey Dick 2023 Topps Chrome Cosmic #FFS-GD First Flight Signatures - Refractor","Raw","0.00","$0.00","$8.50","$8.50 (04/30/2026)","$8.50","$8.50","$8.50","0.00","1","$8.50"
"Cedric Coward 2025 Topps Finest #F-11 First - X-Fractor","Raw","0.00","$0.00","$4.25","$4.25 (04/29/2026)","$4.25","$4.25","$4.25","-88.89","1","$4.25"
"Jalen Duren 2022 Optic #227 Purple","Raw","0.00","$0.00","$3.51","$3.51 (04/25/2026)","$3.51","$3.51","$3.51","0.00","1","$3.51"
"Amen Thompson 2023 Obsidian #33 Equinox - Electric Etch Purple Flood","Raw","0.00","$0.00","$30.00","$30.00 (04/28/2026)","$30.00","$30.00","$30.00","0.00","1","$30.00"
"Keegan Murray 2022 Crown Royale #18 Sno Globe","Raw","0.00","$0.00","$0.99","$0.99 (04/30/2026)","$0.99","$0.99","$0.99","0.00","1","$0.99"
"Ausar Thompson 2023 Crown Royale #38 Rookie Royalty","Raw","0.00","$0.00","$11.00","$11.00 (04/25/2026)","$11.00","$11.00","$11.00","0.00","1","$11.00"
"Yuki Kawamura 2024 Obsidian #13 International Black Color Blast","Raw","0.00","$0.00","$102.00","$102.00 (04/25/2026)","$102.00","$102.00","$102.00","0.00","1","$102.00"
"Stephen Curry 2023 Crown Royale #4 Sno Globe","Raw","0.00","$0.00","$36.00","$36.00 (04/30/2026)","$36.00","$36.00","$36.00","0.00","1","$36.00"
"Shai Gilgeous-Alexander 2024 Obsidian #13 Volcanix","Raw","0.00","$0.00","$39.00","$39.00 (04/25/2026)","$39.00","$39.00","$39.00","0.00","1","$39.00"
"Chet Holmgren 2022 Optic #8 My House - Holo","Raw","0.00","$0.00","$2.37","$2.37 (04/30/2026)","$2.37","$2.37","$2.37","0.00","1","$2.37"
"Giannis Antetokounmpo 2022 Optic #6 My House - Holo","Raw","0.00","$0.00","$1.50","$1.50 (04/29/2026)","$1.50","$1.50","$1.50","0.00","1","$1.50"
"Kon Knueppel 2025 Topps Chrome #SF-24 Sleek Finishers - Black Geometric Refractor","Raw","0.00","$0.00","$405.00","$405.00 (04/27/2026)","$405.00","$405.00","$405.00","0.00","1","$405.00"
"Will Riley 2025 Topps Chrome #271 Image Variation - Green Speckle Refractor","Raw","0.00","$0.00","$77.56","$77.56 (04/26/2026)","$77.56","$77.56","$77.56","0.00","1","$77.56"
"Tre Johnson III 2025 Topps Chrome #256 Black Geometric Refractor","Raw","0.00","$0.00","$255.00","$255.00 (04/28/2026)","$255.00","$255.00","$255.00","0.00","1","$255.00"
"Walter Clayton Jr. 2025 Topps Chrome #NS-WCJ Next Stop Signatures - Gold Refractor","Raw","0.00","$0.00","$41.00","$41.00 (04/28/2026)","$41.00","$41.00","$41.00","0.00","1","$41.00"
"Franz Wagner 2021 Donruss #235 Base","Raw","0.00","$0.00","$1.35","$1.35 (04/25/2026)","$1.35","$1.35","$1.35","0.00","1","$1.35"
"Cason Wallace 2023 Contenders #123 Rookie Ticket Auto","Raw","0.00","$0.00","$13.50","$13.50 (04/30/2026)","$13.50","$13.50","$13.50","0.00","1","$13.50"
"Tyrese Haliburton 2020 Donruss #231 Rated Rookie Signatures - Choice Blue","Raw","0.00","$0.00","$150.00","$150.00 (04/29/2026)","$150.00","$150.00","$150.00","0.00","1","$150.00"
"Ja Morant 2020 Optic #117 Fanatics Box Set","Raw","0.00","$0.00","$4.95","$4.95 (04/30/2026)","$4.95","$4.95","$4.95","0.00","1","$4.95"
"Jalen Duren 2022 Contenders Optic #111 Rookie Ticket Auto - Blue","Raw","0.00","$0.00","$47.00","$47.00 (04/28/2026)","$47.00","$47.00","$47.00","0.00","1","$47.00"
"Nique Clifford 2025 Topps Chrome #274 Teal Refractor","Raw","0.00","$0.00","$5.55","$5.55 (04/29/2026)","$5.55","$5.55","$5.55","0.00","1","$5.55"
"Sion James 2025 Topps Chrome #283 Gold Refractor","Raw","0.00","$0.00","$40.00","$40.00 (04/24/2026)","$40.00","$40.00","$40.00","0.00","1","$40.00"
"Noa Essengue 2025 Topps Chrome #262 Teal Refractor","Raw","0.00","$0.00","$4.99","$4.99 (04/28/2026)","$4.99","$4.99","$4.99","0.00","1","$4.99"
"LeBron James 2025 Topps Chrome #127 Gold RayWave Refractor","Raw","0.00","$0.00","$700.00","$700.00 (04/29/2026)","$700.00","$700.00","$700.00","0.00","1","$700.00"
"Dylan Harper 2025 Topps Chrome #LD-12 Loading - Refractor","Raw","0.00","$0.00","$8.50","$8.50 (04/27/2026)","$8.50","$8.50","$8.50","0.00","1","$8.50"
"Egor Demin 2025 Topps Chrome #AD-8 Advisory","Raw","0.00","$0.00","$18.00","$18.00 (04/30/2026)","$18.00","$18.00","$18.00","-50.00","1","$18.00"
"Jeremiah Fears 2025 Topps Chrome #257 Purple Pulsar Refractor","Raw","0.00","$0.00","$78.00","$78.00 (04/25/2026)","$78.00","$78.00","$78.00","0.00","1","$78.00"
"Dylan Harper 2025 Topps Chrome #GR-2 Generation Rising - Red Geometric Refractor","Raw","0.00","$0.00","$574.00","$574.00 (04/27/2026)","$574.00","$574.00","$574.00","0.00","1","$574.00"
"Jaden Ivey 2022 Donruss #205 Holo Green Laser","Raw","0.00","$0.00","$4.99","$4.99 (04/29/2026)","$4.99","$4.99","$4.99","0.00","1","$4.99"
"Gradey Dick 2023 Obsidian #79 Electric Etch Blue","Raw","0.00","$0.00","$3.25","$3.25 (04/25/2026)","$3.25","$3.25","$3.25","0.00","1","$3.25"
"Giannis Antetokounmpo 2021 Crown Royale #5 Kaboom!","Raw","0.00","$0.00","$805.00","$805.00 (04/26/2026)","$805.00","$805.00","$805.00","0.00","1","$805.00"
"Scoot Henderson 2023 Contenders Optic #7 VIPs - Blue Cracked Ice","Raw","0.00","$0.00","$0.99","$0.99 (04/30/2026)","$0.99","$0.99","$0.99","0.00","1","$0.99"
"Ochai Agbaji 2022 Contenders Optic #108 Rookie Ticket Auto","Raw","0.00","$0.00","$3.58","$3.58 (04/30/2026)","$3.58","$3.58","$3.58","0.00","1","$3.58"
"Ochai Agbaji 2022 Contenders Optic #108 Rookie Ticket Auto - Green","Raw","0.00","$0.00","$5.50","$5.50 (04/27/2026)","$5.50","$5.50","$5.50","0.00","1","$5.50"
"Victor Wembanyama 2023 Contenders #11 Pink Game Ticket","Raw","0.00","$0.00","$99.99","$99.99 (04/30/2026)","$99.99","$99.99","$99.99","0.00","1","$99.99"
"Jalen Green 2021 Donruss #2 The Rookies","Raw","0.00","$0.00","$1.27","$1.27 (04/26/2026)","$1.27","$1.27","$1.27","0.00","1","$1.27"
"Nikola Jovic 2022 Contenders #135 Rookie Ticket Auto","Raw","0.00","$0.00","$15.00","$15.00 (04/30/2026)","$15.00","$15.00","$15.00","0.00","1","$15.00"
"Jaden McDaniels 2020 Optic #178 Rated Rookie Signatures - Choice","Raw","0.00","$0.00","$130.50","$130.50 (04/29/2026)","$130.50","$130.50","$130.50","0.00","1","$130.50"
"Jayson Tatum 2023 Topps Chrome Cosmic #PPV-1 Planetary Pursuit - Venus","Raw","0.00","$0.00","$21.27","$21.27 (04/30/2026)","$21.27","$21.27","$21.27","0.00","1","$21.27"
"Scoot Henderson 2023 Topps Chrome Cosmic #ET-17 Extraterrestrial Talent","Raw","0.00","$0.00","$1.99","$1.99 (04/29/2026)","$1.99","$1.99","$1.99","-50.00","1","$1.99"
"Payton Pritchard 2020 Donruss #238 Rated Rookie Signatures - Choice","Raw","0.00","$0.00","$100.00","$100.00 (04/26/2026)","$100.00","$100.00","$100.00","0.00","1","$100.00"
"Cedric Coward 2025 Topps Chrome Sapphire Edition #TCAR-CC Rookie Autographs - Gold","Raw","0.00","$0.00","$570.00","$570.00 (04/29/2026)","$570.00","$570.00","$570.00","0.00","1","$570.00"
"Keldon Johnson 2019 Optic #SS-KJN Signature Series","Raw","0.00","$0.00","$12.99","$12.99 (04/26/2026)","$12.99","$12.99","$12.99","0.00","1","$12.99"
"Kevin Durant 2019 Optic #SS-KDR Signature Series","Raw","0.00","$0.00","$155.00","$155.00 (04/30/2026)","$155.00","$155.00","$155.00","0.00","1","$155.00"
"Ace Bailey 2025 Topps Chrome #H-15 Helix","Raw","0.00","$0.00","$441.00","$441.00 (04/29/2026)","$441.00","$441.00","$441.00","0.00","1","$441.00"
"Anthony Edwards 2025 Topps Chrome #H-2 Helix","Raw","0.00","$0.00","$610.00","$610.00 (04/27/2026)","$610.00","$610.00","$610.00","0.00","1","$610.00"
"Cooper Flagg 2025 Topps Chrome #GT-16 Go Time - Blue Refractor","Raw","0.00","$0.00","$280.00","$280.00 (04/28/2026)","$280.00","$280.00","$280.00","0.00","1","$280.00"
"Thomas Bryant 2017 Optic #12 Signature Series","Raw","0.00","$0.00","$1.79","$1.79 (04/30/2026)","$1.79","$1.79","$1.79","0.00","1","$1.79"
"Bronny James Jr. 2024 Optic #282 Purple Shock","Raw","0.00","$0.00","$1.25","$1.25 (04/25/2026)","$1.25","$1.25","$1.25","0.00","1","$1.25"
"Bronny James Jr. 2024 Optic #282 Pink Glitter","Raw","0.00","$0.00","$10.00","$10.00 (04/24/2026)","$10.00","$10.00","$10.00","0.00","1","$10.00"
"Bronny James Jr. 2024 Optic #282 Red Seismic","Raw","0.00","$0.00","$6.99","$6.99 (04/29/2026)","$6.99","$6.99","$6.99","0.00","1","$6.99"
"Shai Gilgeous-Alexander 2023 Donruss #14 Night Moves","Raw","0.00","$0.00","$99.99","$99.99 (04/25/2026)","$99.99","$99.99","$99.99","0.00","1","$99.99"
"Keyonte George 2023 Donruss #244 Holo Red Laser","Raw","0.00","$0.00","$3.99","$3.99 (04/26/2026)","$3.99","$3.99","$3.99","0.00","1","$3.99"
"Victor Wembanyama 2023 Topps Finest #271 Rare","Raw","0.00","$0.00","$20.00","$20.00 (04/27/2026)","$20.00","$20.00","$20.00","0.00","1","$20.00"
"Kyrie Irving 2024 Optic #18 Phazes","Raw","0.00","$0.00","$20.00","$20.00 (04/29/2026)","$20.00","$20.00","$20.00","0.00","1","$20.00"
"Shai Gilgeous-Alexander 2024 Optic #7 Phazes","Raw","0.00","$0.00","$70.00","$70.00 (04/28/2026)","$70.00","$70.00","$70.00","0.00","1","$70.00"
"Derik Queen 2025 Topps Chrome #263 Gold Wave Refractor","Raw","0.00","$0.00","$185.00","$185.00 (04/26/2026)","$185.00","$185.00","$185.00","0.00","1","$185.00"
"Robert Williams III 2018 Donruss #167 Base","Raw","0.00","$0.00","$2.89","$2.89 (04/24/2026)","$2.89","$2.89","$2.89","0.00","1","$2.89"
"John Wall 2010 Prestige #211 Base","Raw","0.00","$0.00","$1.50","$1.50 (04/29/2026)","$1.50","$1.50","$1.50","0.00","1","$1.50"
"Cade Cunningham 2021 Optic #21 75 Years of the NBA","Raw","0.00","$0.00","$0.99","$0.99 (04/28/2026)","$0.99","$0.99","$0.99","0.00","1","$0.99"
"Corey Kispert 2021 Contenders #115 Rookie Ticket Auto","Raw","0.00","$0.00","$3.99","$3.99 (04/26/2026)","$3.99","$3.99","$3.99","0.00","1","$3.99"
"Jaden Hardy 2022 Optic #248 Rated Rookie Signatures - Fast Break","Raw","0.00","$0.00","$3.27","$3.27 (04/26/2026)","$3.27","$3.27","$3.27","0.00","1","$3.27"
"Jalen Duren 2022 Optic #227 Rated Rookie Signatures - Fast Break","Raw","0.00","$0.00","$42.55","$42.55 (04/26/2026)","$42.55","$42.55","$42.55","0.00","1","$42.55"
"Chet Holmgren 2022 Optic #208 Rated Rookie Signatures - Holo","Raw","0.00","$0.00","$136.30","$136.30 (04/28/2026)","$136.30","$136.30","$136.30","0.00","1","$136.30"
"Bennedict Mathurin 2022 Optic #209 Base","Raw","0.00","$0.00","$0.99","$0.99 (04/26/2026)","$0.99","$0.99","$0.99","0.00","1","$0.99"
"Jalen Brunson 2018 Donruss #179 Green & Yellow Laser","Raw","0.00","$0.00","$26.00","$26.00 (04/24/2026)","$26.00","$26.00","$26.00","0.00","1","$26.00"
"Scottie Barnes 2021 Donruss #236 Pink Laser","Raw","0.00","$0.00","$2.50","$2.50 (04/26/2026)","$2.50","$2.50","$2.50","0.00","1","$2.50"
"Victor Wembanyama 2023 Topps Chrome #1 Negative Refractor","Raw","0.00","$0.00","$300.00","$300.00 (04/25/2026)","$300.00","$300.00","$300.00","-50.00","1","$300.00"
"Amen Thompson 2023 Optic #15 Rising Suns - International Red & Gold","Raw","0.00","$0.00","$7.70","$7.70 (04/29/2026)","$7.70","$7.70","$7.70","0.00","1","$7.70"
"Reed Sheppard 2024 Donruss #202 Blue Explosion","Raw","0.00","$0.00","$4.25","$4.25 (04/27/2026)","$4.25","$4.25","$4.25","0.00","1","$4.25"
"Bennedict Mathurin 2022 Contenders #8 Permit to Dominate","Raw","0.00","$0.00","$19.99","$19.99 (04/24/2026)","$19.99","$19.99","$19.99","0.00","1","$19.99"
"Paolo Banchero 2022 Contenders #7 Permit to Dominate","Raw","0.00","$0.00","$49.99","$49.99 (04/27/2026)","$49.99","$49.99","$49.99","0.00","1","$49.99"
"Ochai Agbaji 2022 Obsidian #2 Volcanix","Raw","0.00","$0.00","$0.99","$0.99 (04/26/2026)","$0.99","$0.99","$0.99","0.00","1","$0.99"
"Anthony Edwards 2024 Donruss #2 Playmakers","Raw","0.00","$0.00","$15.00","$15.00 (04/28/2026)","$15.00","$15.00","$15.00","0.00","1","$15.00"
"Cooper Flagg 2025 Topps Chrome #251 Purple RayWave Refractor","Raw","0.00","$0.00","$1501.00","$1501.00 (04/26/2026)","$1501.00","$1501.00","$1501.00","0.00","1","$1501.00"
"Kon Knueppel 2025 Topps Chrome #NS-KK Next Stop Signatures - Blue Refractor","Raw","0.00","$0.00","$631.00","$631.00 (04/27/2026)","$631.00","$631.00","$631.00","-50.00","1","$631.00"
"Kon Knueppel 2025 Topps Chrome #GT-19 Go Time - Yellow Refractor","Raw","0.00","$0.00","$48.88","$48.88 (04/24/2026)","$48.88","$48.88","$48.88","0.00","1","$48.88"
"Dylan Harper 2025 Topps Chrome #IP-19 Inspirational - Yellow Refractor","Raw","0.00","$0.00","$16.00","$16.00 (04/26/2026)","$16.00","$16.00","$16.00","0.00","1","$16.00"
"Ace Bailey 2025 Topps Chrome #AC-15 Activators - Gold Refractor","Raw","0.00","$0.00","$47.00","$47.00 (04/24/2026)","$47.00","$47.00","$47.00","0.00","1","$47.00"
