"","","","","","","","","","","CardLadder - PSA Sales History","","","Grading Details",""
"","Basketball","2022","Panini NBA Hoops","Paolo Banchero","Base","281","377","800","47%","https://app.cardladder.com/search?gemRateId=6c7f907d75ff63ab4b4812ede7d8a426ef3e46af&via=gemrate","https://app.cardladder.com/search?gemRateId=6c7f907d75ff63ab4b4812ede7d8a426ef3e46af&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=6c7f907d75ff63ab4b4812ede7d8a426ef3e46af&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=6c7f907d75ff63ab4b4812ede7d8a426ef3e46af","https://www.psacard.com/cert/129533116/psa"
"","Basketball","2022","Panini Prizm","Paolo Banchero","Green Prizm","249","415","653","64%","https://app.cardladder.com/search?gemRateId=76346c08471ebb83c5da3061ae32609271ef1958&via=gemrate","https://app.cardladder.com/search?gemRateId=76346c08471ebb83c5da3061ae32609271ef1958&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=76346c08471ebb83c5da3061ae32609271ef1958&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=76346c08471ebb83c5da3061ae32609271ef1958","https://www.psacard.com/cert/136001130/psa"
"","Basketball","2022","Panini Donruss","Paolo Banchero","Green Holo Laser","201","374","620","60%","https://app.cardladder.com/search?gemRateId=4472ec6cfa128ace7fee4e481c499eece7917060&via=gemrate","https://app.cardladder.com/search?gemRateId=4472ec6cfa128ace7fee4e481c499eece7917060&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=4472ec6cfa128ace7fee4e481c499eece7917060&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=4472ec6cfa128ace7fee4e481c499eece7917060","https://www.psacard.com/cert/126044827/psa"
"","Basketball","2022","Panini Donruss Optic","Paolo Banchero","Holo","221","91","619","15%","https://app.cardladder.com/search?gemRateId=0dc7eb7a5d1e681af1dd0ca585bac05822b84ada&via=gemrate","https://app.cardladder.com/search?gemRateId=0dc7eb7a5d1e681af1dd0ca585bac05822b84ada&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=0dc7eb7a5d1e681af1dd0ca585bac05822b84ada&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=0dc7eb7a5d1e681af1dd0ca585bac05822b84ada","https://www.psacard.com/cert/120387431/psa"
"","Basketball","2022","Panini Prizm","Paolo Banchero","Variation","249","390","562","69%","https://app.cardladder.com/search?gemRateId=fa6aed1ab8975f923e2ebd47a4ed5efc02875219&via=gemrate","https://app.cardladder.com/search?gemRateId=fa6aed1ab8975f923e2ebd47a4ed5efc02875219&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=fa6aed1ab8975f923e2ebd47a4ed5efc02875219&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=fa6aed1ab8975f923e2ebd47a4ed5efc02875219","https://www.psacard.com/cert/135995460/psa"
"","Basketball","2022","Panini Select","Paolo Banchero","Red Cracked Ice","72","350","523","67%","https://app.cardladder.com/search?gemRateId=dca3c397975e160e3056b8d4728f4b9aa17ec31a&via=gemrate","https://app.cardladder.com/search?gemRateId=dca3c397975e160e3056b8d4728f4b9aa17ec31a&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=dca3c397975e160e3056b8d4728f4b9aa17ec31a&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=dca3c397975e160e3056b8d4728f4b9aa17ec31a","https://www.psacard.com/cert/136218801/psa"
"","Basketball","2022","Panini Prizm","Paolo Banchero","Pink Ice","249","237","517","46%","https://app.cardladder.com/search?gemRateId=61f56956c2d0de22c643a75f8058b8a7957f35d3&via=gemrate","https://app.cardladder.com/search?gemRateId=61f56956c2d0de22c643a75f8058b8a7957f35d3&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=61f56956c2d0de22c643a75f8058b8a7957f35d3&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=61f56956c2d0de22c643a75f8058b8a7957f35d3","https://www.psacard.com/cert/122881315/psa"
"","Basketball","2022","Panini Select","Paolo Banchero","Blue Cracked Ice","72","309","467","66%","https://app.cardladder.com/search?gemRateId=b78cdd08a786d3e3245538658c7ecfa31a095b7d&via=gemrate","https://app.cardladder.com/search?gemRateId=b78cdd08a786d3e3245538658c7ecfa31a095b7d&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=b78cdd08a786d3e3245538658c7ecfa31a095b7d&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=b78cdd08a786d3e3245538658c7ecfa31a095b7d","https://www.psacard.com/cert/130208230/psa"
"","Basketball","2022","Panini Select","Paolo Banchero","Blue Prizm","72","277","444","62%","https://app.cardladder.com/search?gemRateId=43c4017911ec34cdec2438d693d643fee7661062&via=gemrate","https://app.cardladder.com/search?gemRateId=43c4017911ec34cdec2438d693d643fee7661062&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=43c4017911ec34cdec2438d693d643fee7661062&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=43c4017911ec34cdec2438d693d643fee7661062","https://www.psacard.com/cert/143513713/psa"
"","Basketball","2022","Panini Mosaic","Paolo Banchero","Base","231","249","430","58%","https://app.cardladder.com/search?gemRateId=55be341c58d1c4473676f1ff577f66515b086ab2&via=gemrate","https://app.cardladder.com/search?gemRateId=55be341c58d1c4473676f1ff577f66515b086ab2&grade=g9&via=gemrate","https://app.cardladder.com/search?gemRateId=55be341c58d1c4473676f1ff577f66515b086ab2&grade=g10&via=gemrate","https://www.gemrate.com/universal-search?gemrate_id=55be341c58d1c4473676f1ff577f66515b086ab2","https://www.psacard.com/cert/132941214/psa"
